HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
79b7bab08d73f23f5cec9c7fdf2d6f670e0890caf4f1c340176622c89c82dc72,b94dc9583d23949aa9cc4677230fbcc06a3b88a54b85e50acad41115e71fd4d1,1cc11dab39ffe90b428c24db5f16a2c87e12e898ec2f936b1b5387a74364e9af,263,114.0,70.0,114.0,114.0,114.0,114.0,127.0,133.0,133.0
df5ec2b44d8a2758c8e23882cd0d3005d53939c25bf8291405002c757a241077,b24880a48525d2b8391ecf9d21e7aa4ec465b89ae8c078fde2a12f56f2acf048,8bfcfad589fc6438a08130bd1b2291aca389320b606875340312062f8d5d18a7,69994,32.0,29.75,30.0,31.25,31.75,32.75,34.0,34.25,40.0
9ef148d5845f7a643b16aed7751849ed1d381e24d4cee43eeb4e512e71e77023,9e6f39dfabaf8a1f9c0f54bd3d295de66a03aaa22f30995b2785968a321ab54b,928da3cc7a0fcbb21600342caf31c8cbb7dbc10d90ba49b8313aaaba88e5f8ed,16064,14.0,8.833333333333334,9.083333333333334,9.416666666666666,11.083333333333334,18.666666666666668,22.58333333333333,29.83333333333333,29.83333333333333
8880f17670922c55cd1f7a81a02d8b7208caf5cb0ebe3a3a9c13c4b5b02248ca,7f6f8430fe7b3c58cd55cb11b427b6469b68b7b54795c983ec578bc372340b97,93c8a0e4d748563b7619fe699f1b3413968532ed9c266a150845eab195186fdc,4637,42.2,23.0,33.2,35.0,39.6,46.8,64.0,70.4,71.2
135e9a83d1cc87af48ad51f10cae2eb173f07946b0a5b82edfe62247db310dc3,7a11042a814fe34b1020b3c78b344edd953c11379e935a299ab4ea1d1c3e0d53,d057510c185c21d8f9f8d70662a8fd0c9c9c67b3a056edc553cea4a91f5cbb01,718,182.0,163.0,172.0,172.0,186.0,188.0,188.0,189.0,218.0
04bc3c74f468052ef762ba61649663e7224dd0939d5ba00a3aba396df0518e28,3c467e4a097e5acf239f1da59e96977aec509ce3e6f7682e2554b251b24a8bc3,ed9bbd13902b5dbb0045749f3d2f4043b57686cb17e851f879f849c43d190116,37001,19.545454545454547,17.09090909090909,18.181818181818183,19.0,19.63636363636364,20.181818181818183,21.272727272727277,22.90909090909091,29.545454545454547
c84288c9a80e5994c04e6acfe3df734cc574a0c6ed6a7508e90cdf2ac66a09a8,b00476764f3dc9e5c2d743ea09907ff4619b8bc9ee2d263825c52ef45bee9ec1,30d2b1ce317cb0946366cf981c1bad6206941dda1f8cec0a0b1481ad6707817c,21271,39.333333333333336,35.666666666666664,36.0,39.0,39.333333333333336,39.66666666666666,44.0,46.66666666666666,47.66666666666666
b33ee682e625ae6613fe3f19977ac466fe4d31665d0fb56464de98fdb11e1365,23585e5c9ad9d7de0016aee0cae0ef9339aa943e635a0d61af082dbfe4688c40,d3d3580600762aaf9834242fd64230a154daaa5a6fe3d2d2e9175e35eb55a204,17447,26.0,22.5,24.75,25.5,26.25,26.75,27.5,27.75,28.0
a0d8b1fef490b1a175625a82655c781b48b16d84187ad40ab3e3548f8907ccd7,cd770b1e76cbec79fe7a4841282863dee5c6de06fdee0048caeb106d2274f0c6,419d4dc61cbd955cc6bae484c886b172f2174923af9c15cdd5e599061816d2a9,12741,190.0,160.0,167.0,173.0,193.0,204.0,213.0,220.0,238.0
9b4073d8aafe394ff5ae5c152d0043f3d7e230b2f70b490992b1e09577d58aa8,52fbc222ba1ecd0e92d3edbced7445bb4d5d6b0c64ab3f4d9339677e0eddad4e,524bd4d61ff40f572d4c6cbfe33b1d273b850edb8c559d89e082e2ef8a61b423,17253,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0
b617d7aa046e850f28362a464326f45b11648be85b276067a8fe7ad36d034c78,8518877f61a76972de960096d3b83343c38de03de6d9a90bbff87ad536a0cb44,71f79ac01b1472f592f706163064c47aa45212be91760bc22c1ae304847f8a92,17449,93.5,90.5,90.5,91.5,95.0,95.0,95.0,98.0,129.0
a284cd6a0df8dba5ccce5ec4f43076f88338ff4e2e08aa91465aee3d6979d257,4dba6bf660052d588ed0f5a65655e8686efc6674ab1cf8cd67570f3c5d09f167,9c319cd4be9747090ba7ffa670f18ee294bc7b7a81eac3ca7a4ad8e74b92721c,26319,18.33333333333333,15.0,16.333333333333332,17.333333333333332,18.5,19.33333333333333,20.666666666666668,21.0,21.166666666666668
d5defab1742679c1f7389b8db3ffbb89e0775146123465df84a85620d99176bb,317957d8c7db57009e8f69874110fd3054652affcb4727f1a908a88fff40351a,885a3107838743b44726708499fc477b796db272e2653d365e65f46c25519a89,249,183.0,169.0,182.0,183.0,183.0,184.0,187.0,191.0,191.0
85e6db38e2c052abc9eaa53d7ae1cfbb2d745be407c392629927e35f3af91680,da0cd5783c23e813e7ce92539e731904a619dc1c6a9457e5b0949e875ce1d618,cfc1e42003c3762381d1d74243ba395b51dad7c67d488fb927cf9157a5f15bdb,17235,146.0,146.0,146.0,146.0,147.0,148.0,148.0,148.0,148.0
bb68789968acca204f82d10b282478d60359c76e3c7b388ef7e2ad4e5c031e66,687a165fc8d2036e6289b10684dd6e19c11caf1002a0d029fb1e9208f0538da0,55bc0273ddbba399598e0bc7a9f7e1f24500f806dbc534250b817b40d5188c37,8721,21.8,12.8,18.4,21.2,22.2,23.2,24.0,25.0,25.4
d80dbcc8bc43cccba57d2f84e1930e6d98f3810684f92c3e7c8eb3c9160eb429,76f490d2e67f7f36b0898eca8505c475d271ca7934bcb468faff7106a984dd68,5c85add065cc6ced3898f704f20eca4e45045c94bd3eee9d0a0787838da03b67,21041,92.0,80.0,86.5,88.5,90.5,94.0,107.5,109.5,133.0
e5f1fe51782a94c425dc43c79dd076dfa63048bb0219219bf1cdbcd37e9908c4,ffb935126571458ab91920ec4fee027242750243756ee0cb40b7c54db9ba4dee,b8db61a061cff7d2dfd47317326a3b7f96a2d7c6fa7009bf33c4249a54e40a27,875,59.0,53.0,56.5,57.5,57.5,64.0,64.0,64.0,64.5
6f4953736ed44425ee762d6794470c829a1dfe1157193fd6490a089faf179219,5c0f89b8f3ad65d7a94183827dfc16b4e9689aec3c712ecb8344374a4e24c2e6,ff74b5b8c7ad442d939af07ef95b1173bbb8368a942594831ed39a7591b34eac,14802,52.5,42.5,45.5,51.0,53.0,54.0,58.0,84.0,95.5
f5373cb2d55c365abb55e3eb6724639bcd3df2102ace93421561babdbc4896bc,7e2531c7692e69c8aa1802fdcbcf81bc2db18c88af29acc9c81767294084269d,48cd56d447054a5049b85d6d7a02bde3bab3bfda3061e4a941f45778bbb96bcc,23091,26.6,21.8,22.4,24.0,26.0,28.6,30.0,50.6,51.8
e3a5f375e1f9cf49ca2bb96e4a9052d81ac28573f5011768b964b88ffd4af021,325305b32853db5ee64314819ea00a81fedac03faf60c0cc3e57dbafd8dfe51d,099303aeffd72b398685be0b0599aa6e79a83c262c96b2fe7f3a7cbc13a66b4b,6041,117.0,103.0,111.0,113.0,114.0,125.0,131.0,141.0,143.0
9bbca89af98d98704964f8422a8a85d6be4e12396f050ecde510c416ab3139b2,b2c18e937546a5a3cad083e18fcb21b64ee6100d79bbf9039a7fcd371e177aae,172c81d88259f07f9b8219cb9e0323e943eb15ee796dadd87056e25cde0fe4d6,17233,116.0,114.0,114.0,116.0,116.0,118.0,118.0,119.0,126.0
82ee1b8ecbf45e41d309c8062b68ac9b5140788eb5fd01d930065e64bd1c5c92,4bb2dfd336e20189a246730effc0a718217c26aa3a37b93281d5c159e5a3d281,5a47f56b256643cc847526b4bffd69b4e88e1bda58da2f72d3950bf8ac2558a7,6367,117.0,97.0,107.0,107.0,109.0,131.0,141.0,141.0,143.0
bc8aa956e8fc00b73af014fff2710abf06de1ef0a1c3c3502221d807ae3c9b29,b119861200c718db9fa39a5db828f57c497ff3821abd6ef9d8da1248a40e4bd1,4246a05b9ffbe7e2b4bbefdd93d3d47bd753d3418504877f6ed799006a2d5b88,21341,174.0,82.0,98.0,178.0,182.0,185.0,189.0,205.0,274.0
e453fff5ffe0cc9feebcace85d9bfb2a486c21e3c30a3feb9afa788f24abe25b,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,7dfa1086895b9fac377300edbf89a8001a6a631329e126a4661f17f899dbd1c4,1958,16.875,13.875,14.625,15.625,17.125,17.875,18.875,18.875,18.875
b53eaa89d8ca6ff14625931a5fa8422792459407705f9ed606355001100381d8,8ee590da13bc4e25d3f2b1546e4bbd680764c2dbd3b6a6be36ad1a4392384f51,b1ac4d2252692ed01d7d41130e2e151780ad9d2a64c12f6ed76dc1af1bdf3f0d,6374,113.0,98.0,105.0,110.0,114.0,117.0,124.0,131.0,133.0
08fb4690139083f487bdd49d199886adc9dfefcdaa557df433d2c1b8595fe361,88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,33d31a26341d9164242921d33415e8b1257e4755b396c39b5fe9a135d8272325,69092,36.2,22.8,22.8,23.0,39.8,40.4,43.0,43.0,43.2
a303f9f4c90ab3d7fe6d56d467aa570ba44e75196bb2905ce6aaf67f0f22b2cf,88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,e1c4f54d7bbb5db7d6948cfdd0999be814119177c1e86efd543f9f19ca3cb0fb,17250,45.0,45.0,45.0,45.0,45.0,45.0,45.333333333333336,45.333333333333336,45.333333333333336
0f2f317c2c78b70c6f7669cb9f36ac897190971e676a0fb91298175cf259ca6d,332ca41249b0783c8a656c4fef31846d0ca7298ff9c15ae597d85c9a5dd843f1,b373b2609dbcb55bd8b71049a80704de45b2dce87f5fb0c91c47823e1f38f8cc,3266,29.0,26.0,28.5,28.5,29.0,29.75,30.5,30.75,30.75
b812ad794c58eaa6318e8194932f536ea0c3d436a446086fa3e32da62a62929b,5f56832bf9a9db4b9279e658f23f002a000c483993ea0de17f215a92843752de,5815bd9ec8c0c23442b7810e58329805c675b6dd0b5a19c62d52a48d25f27dad,17251,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
cd3c172a7ad9f3c00c7bd55a78b71de9a24f7ec5675c12a000296d6c1974d616,e931e27b09cec31477ca3116a6e557d8c8209c6220b5ce7c01255c586804cd48,5b40d67921a383a82f5a5534c954fd0e8ea0a98c77a5b817e325a04de3ae2e68,12464,183.0,98.0,153.0,179.0,181.0,185.0,211.0,212.0,246.0
891e9f8d77fc63913b8af9965a8fb0cd92ca1d68f63866d2443c22ba1393d3b4,66f9ba1e9ad2369f367532e403efc47c55d6881b0442e925fd0da614f4794390,40c3dbed74601af1ec8c4c7e7b6cafb70d6a510c46431ef8cfc4948d8a19f1b8,6524,184.0,153.0,169.0,170.0,175.0,201.0,206.0,223.0,261.0
88d654730a97603fae681a725340e27da847998ea6f6e80a0931189053b461db,f35a42d3ef76a32d87732719fd51b9b5439cc586621e6f8aeef632c76433963a,c2dbb9a6a3e5201541c5d33396f3fe3bfbf23a1f078c32d3082164410608cf87,17250,40.333333333333336,40.333333333333336,40.333333333333336,40.333333333333336,40.333333333333336,40.333333333333336,40.333333333333336,40.333333333333336,40.5
3193dd03b9015dd8fd94f7ad7f7bd467967f1769e632469d347ab4235d4aa731,745620a2af2bad258f841e489174799b9de15b31f2cfc405abd3b61d7bbe12fa,2f579124cd5910e39c06a385d4ed2446914cf1cbdce67091b13d7727604dc2d5,267,201.0,186.0,192.0,196.0,202.0,206.0,210.0,225.0,225.0
e7a84d631a66c6240b508c25b6c537a4f77f6cf14999bc5e43d8bffdba4ac94b,2f5e4185ca1ece5c869dc335cb66452bed51fb191c0da3a0a3ae00eae6c2ccd7,ad3cf53f15a59161870b407c81c754a650b560562c9279a68ebd10a73372b8c7,27775,24.4,22.0,22.6,23.4,24.6,25.4,27.2,27.6,28.4
308574f8cff73dff7f4a29a051ac69716c00e7a12e9edd47badaebe0748a13db,86ed71778a270c9c9a89462bea70fce8a2a98264e5a1ebedc46da1989ab83ef5,6e010af2a1e934d7eba1958abd9f02b13e380c6bcc3c68cf3e65c7ce093e5f23,17253,96.0,96.0,96.0,96.5,96.5,96.5,97.0,97.0,97.0
1fe2ae5b19abe93ba79709a97f7e4b3db8d1d2c823bb9b814c8774569f4c88a9,931615ab98b8c3ea27355210460882eef464e061a201ec90f508e60f4d300549,339da3fda5da09c5d1361c47ad291183dbf4e53bbd01bd7af314b18438a48578,6337,190.0,157.0,169.0,177.0,181.0,206.0,212.0,227.0,251.0
f10e713de291d542f8f22677c033b08c9a0ff0362db1a571340f0219e9b57773,c927d8a8e08a60ad2fc1d915942c3cc670ea5724ea6a7dc7b7827b60a70df67e,d3317a43fc77b4765950b54f29147cdb750db9e46479321b375cd545753e0237,1324,39.6,34.2,35.4,36.8,41.6,41.6,41.8,46.6,54.4
9bc6985d6db85c0f5ce432a110eee9f4b8258f9b37bd9b78b2d78717f2fd515e,514a6752b3c153d91edf35e12981661d32e2e3a169c419e6925b423d4e48f652,d9dea05eed6bb142843c87b319757989eb80e5166b4aa24eab08258147f40071,270,196.0,191.0,197.0,197.0,197.0,197.0,197.0,205.0,205.0
5b170dede32447546c12c78e7b47458cee7da156ec85395f54a9e9aecf4389a3,6d7ac22f2def84377bd7087177d96ef81890e699e4ff4ecb18c55f31c44bc39a,c88d3af60604bfa51a5bb764dad86eafa19b5f69af159d98f9788b2190e29fc5,20753,18.0,15.25,16.0,18.08333333333333,18.25,18.5,18.75,19.0,19.5
fc119a808c9e9c3fe0ac3382085728c00affd3f424fad8eab6598115ef5e3ea9,09390ede2fb563deae303a4c69726022b73623942d2bda0f0f0711810b7da647,811f210e7d9bc00103428624494d64111057d5d3e64d2005060fff054befdb9b,68887,133.0,38.0,38.0,68.75,86.75,233.75,238.0,246.0,289.0
09815ea38aea8225c1ac26405ef65847d9bf6afc8d0b40ee8fd983ba8ff27ba3,43699f5bacf6e4c792918174e8bee37d3a3649d9a2cc29331a55d8bfa91d55e4,60e91733db6587da92973ba3499085c1e23d28419cbaa4cef6a8d24feb8acb20,18721,44.0,21.25,24.25,43.75,45.0,50.0,52.0,52.25,71.75
d0da06a9fc18174e975e2b8c4ad8e4562df4ad5d58ade1dadaafe60ba169c61a,7dd04ba7a5f34e56b43aad2ae04d825f7c3860ca7732884aed70dc0e23ec6cf5,c84b573bccec0a7bffcd43cf75afa6ad2cd8a9dc7efb04b40cccbb73518dec7b,17255,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
7fb4b29f2cbe9e321fac447817d71a3957d6c350b160f6b9173856b88fb0d074,c5e240c9a61cd9dfa514de6bef5e8667597f228dea9766bd44ecf17864c4fb63,b852c094d05e5312d4e440840c7e4bb851e497c2803379f631030464810992de,6393,189.0,158.0,165.0,175.0,191.0,202.0,212.0,222.0,239.0
fbca118f2bf3d794000445c09ee7787013c8005a7e1de3ec029f3b93dca98da5,33ae6f18f6169bd6be5105372a5827009a784147dd02815a50091d7f77217eb5,bf0c09b3b5a121524f8c3cf1a5a27bcde061f6d3acf51105e7b1d691a84c1214,22428,19.1,17.9,18.2,18.9,19.2,19.4,19.9,21.8,24.2
6e1a26e2111f2f09351b29e85ccc0f58d8fb84292140830caa2c69ca2df8029e,d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,7a28ed45ffd3235e4f95c4cd223331a9f183f4efd7dd5708a6b8c6390d463b47,34996,6.15,4.9,5.1,5.85,6.25,6.7,7.05,7.35,7.7
3c726bc534cc1b34f1e9bc476e44454cec6b1bcc4b5be80544061612eea6ed7a,d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,4b7630d7a639c013b786db83ea05cbd33b3b25567a6806d2df147b9f99c21662,22854,16.428571428571427,13.142857142857142,13.857142857142858,15.857142857142858,16.571428571428573,17.857142857142858,18.428571428571427,20.0,21.428571428571427
055d6cf0721c484f8c79eda8de917fe2625ec7e3714507fdf75a947bf1ed5701,478a257002d156d61f41c587c3b1c718770349b8989324cb03d077134565d53d,66f3d3574a69ac854ff1718c881b8066298f87f6330d8a3d47db70b368b1e13d,2352,192.0,98.0,105.0,186.0,196.0,222.0,226.0,232.0,271.0
e85b136ca86a6edaf754df1ab6f7e28e72a9564d9c4bb39836c59aaf0e2d7f04,f3a0ec60a8679bcb21ee39e1ae6fb10f7bc6389fb96d46767e60f19e8b63f501,d9005c52f21065649d52a279860b9e6400afff775d2ddaced535934662924961,13610,19.714285714285715,17.142857142857142,17.571428571428573,18.857142857142858,19.571428571428573,20.857142857142858,22.857142857142858,23.428571428571427,23.571428571428573
18dc957da9a2769573dc0fdc984fc1b8d442b7954da956fa8792e5794dff0663,be700afb491ee2bfd5ee995e52b93bca39badc38c6f42effda05c30d9c14b512,cea8aa8560fefdcfb5b545589b7d231ebcb0f20ced5a85b784563975b8177935,18638,56.0,43.5,48.0,51.5,56.0,57.0,81.5,86.0,86.0
a0ce69c90441d0b4918c345f08aa4c3e5a4a16dc192f9501e35b1f13ea54a37b,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,7d3abaf53878e7d482b299ba12aa7ddea41cf9c509f13f1f95be01b670795da0,21380,6.333333333333333,5.305555555555555,5.722222222222222,6.0,6.166666666666667,6.555555555555555,6.916666666666667,9.0,9.02777777777778
f27c4b699b414f7a9bda46f84a7e976ba68fa31daa8610f4071ddd325e481a23,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,408d8f6d7e04ed313c221161682fa359001e6ac9eedd9a59165b3fd9939381d9,17938,5.1063829787234045,4.531914893617022,4.723404255319149,5.042553191489362,5.0638297872340425,5.23404255319149,5.361702127659575,5.382978723404255,6.25531914893617
6513d9569810de231ad84916254234be1c67df912b3143969e446864409df260,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,4e740b854138d6b46a963cc9bca494ffbae65c8c8a727932a12cec3b4bfa5cb7,21349,6.051282051282051,5.102564102564102,5.410256410256411,5.897435897435898,6.128205128205129,6.230769230769231,6.615384615384615,6.743589743589744,9.897435897435898
6f9165a89bf7ef975f432248be61dc88b7555b786fcefff9e8c4fad07ece59f7,4211718424e3957f31f8f0fbee8b2f1ae6b0a2ef388406e0541ad9bf236b5129,ecb1426270a022dae8ccc49aa9c14602383c82cc8251ed1c7a36aa9eeb7e64cf,7021,148.0,123.0,130.0,139.0,148.0,158.0,169.0,172.0,174.0
a5c61809fa225276122c951f3a9a50d2b3f58b944963e23ddcb149b436a1ef80,e405f7b30e23cd40c27bc60c166097277a3b8b378b5659a818db25fc64fcca55,87090814a0712cadbd15868f11cbeb0198e32c16f2158ac8686cf1549f7ebd06,22606,26.0,22.25,23.0,25.25,25.75,28.25,29.25,29.5,29.5
6f9469c021c83ce0226bf354dcf1270e0b79c3384251d2857cf5ef32d4fa8147,b406772ce79ade20251ee28228504d03d09fc8f7a72b608c20ca34f622d6e470,49c5b7e4b8553627d15ed998b2b5d23f93cc89c7d9eb8738cb1563ea226e5b2a,25954,21.166666666666668,15.333333333333334,18.33333333333333,20.5,21.0,22.33333333333333,23.666666666666668,24.5,25.5
52dd9c592fe09a763bf140f583363344dc81173280ddb7cd64a0004ac71b031c,0fc9b5586481a393bfcc8286478ccaa5623cae73d3953191e58e88c59a7636e1,1201d8e1c651176bd8b5e83eac73976b022d04fc4cfb5268f8c38d9ddf35cde6,17251,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
3070aa26397db1c01c9f8b5a669bb62fbfa71f9f5b93d94185606cfe3a6951f5,af16f8478536cdd6dac4f08619065168c8ead92852fd07f099674cb63cff11e4,5a577bbd7358594c18416bad18d2eb7c72f0af7a1c8b3e8ea1b5dec32f5dc589,18720,125.0,108.0,114.0,125.0,127.0,127.0,128.0,159.0,162.0
b2fed85d92f40a6e41f7418561548deb289f2a29121872f914c49f1e1b209d76,abff8e50c901c7482a56781f7cb062caf0fbea8bba38e4c202ae3e29b3bb82ac,d17687a39cde60d2838ee48023ceb20885d8feb2be2e3c66f9f751b2eb8eee60,12762,58.5,51.0,56.0,57.0,57.5,58.5,66.0,73.0,73.5
22081deb9dc07b001ac3bce1cc7c9f95e0eee17cdf67d07b3a4672db2484058e,97f416a6be7085e714dc8fdac7e144b78d21781379b1402ea229537641eb69ad,e37b8e2be8d7bd9c143662432d2700b6c6364d576c1931dd6f07c8ac007b63c8,521,175.0,132.0,172.0,172.0,174.0,176.0,198.0,215.0,215.0
d74a19fd588b66286fcf9d8aaa7b274472441a8774223ddf9c9a6276282f5310,31f359484038ef57f38050f39a1df0c2a9479db67bf1e1ee11d33ab9e8356d00,a1598578e5e0583bd9e48844f0b4f12e51f2a0e53cb303dd34405eea1c7f6c41,18656,125.0,75.0,85.0,122.0,125.0,131.0,148.0,160.0,171.0
758879d575cad29654c9bc2b4bd80954a98e218d518fa51650d3afe31a491553,25f90d0cec69387fde8cb8163dafc78908da4cbe75c09140d66fb87c602a3b39,a8f42a5c10062f7b0bf20375cf07a957cff1145b54a1545ec630268c3be65d34,20104,44.0,33.75,34.5,42.5,46.5,47.5,49.0,50.5,50.5
9c9e6b50fe3a4cd0fad2bd44a0b01d6775f0f766b68f756663ed677c7fa6ec70,b87c0bfd8b198339a6b5cec582e462249b6f056356ee09f164956f03b2f559b5,fa2d60fe7e31a5077b0d44d106cb20bf6e69631e7cd4e65138439c5e595f77e2,33199,23.33333333333333,19.166666666666668,19.5,20.5,22.166666666666668,26.5,27.666666666666668,28.166666666666668,28.83333333333333
d99726aac904a2517958a5ec7b15c6a9e1902be1979cfacd06b37a3d2e3ac4d5,47ff88f3d47ffe726ff5a3413b59bfdb85002b7d17ef04be65264dfe88d08ac1,e73333873e2c956a7d52884a3ce7d7ec8cd62d3d3bd39cddf8fa0cc9324edcdd,8390,249.0,172.0,175.0,209.0,242.0,289.0,349.0,362.0,423.0
d411d5d861aa57ae255b9b2548f7f3ca070153d3590d3b5cada506a138465320,4e7b4a3593d87db480f87c2472fb40b9372769b8be3c8376b5b10a6aec442642,52960facab7e8422335fad57d1c7cc529bbade37cbd79beb3722f443bdf96e0a,146843,69.5,41.75,50.5,61.25,69.0,77.25,91.0,109.25,152.0
ef6feecf46e4070ef1889fe8c835199fb03f003ac94df6e5aca8ca97658670b5,60c690a4e15474205f0569bd804d1e236abfec302abd042e3ef5be1dde37d4b4,3c980cefc93e1ecbe53b0ca2cc408a68675ae75963f6b2e9467aa0049f126af6,17250,165.0,164.0,164.0,164.0,165.0,166.0,167.0,170.0,170.0
