time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690193374590058837,/faas.Executor/Execute,workload-6211753428932714671,true,548052,6877,70790,13925,3553,61
1690193429203945466,/faas.Executor/Execute:0,workload-4569713919360353040,true,0,9993,79495,17965,3577,66
1690193429208521971,/faas.Executor/Execute:1,workload-5812896327323264959,true,0,10108,87757,14946,3297,42
1690193429208704012,/faas.Executor/Execute:16,workload-8276961739037731328,true,0,10313,84377,18603,3400,54
1690193429209692352,/faas.Executor/Execute:24,workload-7053745415458642680,true,0,8956,86972,18102,2794,38
1690193429215098751,/faas.Executor/Execute:4,workload-6596161224770103494,true,1,8459,92141,21391,2494,32
1690193429638849741,/faas.Executor/Execute:8,workload-7552799988543237142,true,445220,11986,62906,18233,6750,69
1690193429641182057,/faas.Executor/Execute:10,workload-3135394389087944308,true,447105,10678,70519,17721,3717,44
1690193429643385040,/faas.Executor/Execute:14,workload-6234047101260684113,true,445013,12192,70846,18986,2682,30
1690193429646697160,/faas.Executor/Execute:18,workload-6189769347286691882,true,445508,11587,73648,20263,2613,35
1690193429648865969,/faas.Executor/Execute:23,workload-2079006194388074732,true,445962,10927,74350,22386,2616,36
1690193429651775255,/faas.Executor/Execute:21,workload-1492806294371529834,true,453611,13486,67211,18400,4579,65
1690193429654315049,/faas.Executor/Execute:5,workload-3906334201414745531,true,452970,9859,76930,16738,3390,58
1690193429654415817,/faas.Executor/Execute:17,workload-7381244604040166731,true,453940,10101,77016,16556,3537,81
1690193429654945399,/faas.Executor/Execute:15,workload-6733979245683180008,true,453845,13178,72250,18299,3216,120
1690193429656458741,/faas.Executor/Execute:2,workload-5012406665015832728,true,455862,13685,74242,17730,2940,37
1690193429657284597,/faas.Executor/Execute:3,workload-2443151158275085948,true,461894,10740,69296,17608,3936,56
1690193429657366871,/faas.Executor/Execute:11,workload-2022591844290151160,true,461817,10529,70028,18187,3078,80
1690193429657413027,/faas.Executor/Execute:20,workload-2342410658488769697,true,461432,10866,70926,16301,3879,41
1690193429658443756,/faas.Executor/Execute:19,workload-4201623919965316425,true,455591,13030,76695,18082,2808,33
1690193429658536229,/faas.Executor/Execute:6,workload-6123050547800821843,true,452332,10963,76502,20023,4024,36
1690193429658542721,/faas.Executor/Execute:9,workload-3112583353048692140,true,453375,10364,77320,19891,4359,78
1690193429658695548,/faas.Executor/Execute:7,workload-6230490346367450848,true,454928,10814,80978,16844,3392,92
1690193429658838996,/faas.Executor/Execute:22,workload-2184549727120329163,true,452747,10566,78299,18746,4646,48
1690193429662216448,/faas.Executor/Execute:12,workload-5981413207010350014,true,454172,11952,79608,20006,2741,41
1690193429663086587,/faas.Executor/Execute:13,workload-8780176850219242806,true,457805,13385,81345,18057,2526,43
