time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690194191881770047,/faas.Executor/Execute:649,workload-4369224567483388985,true,138445,128650,127364,35825,17065,71
1690194191886231588,/faas.Executor/Execute:665,workload-69904641621073919,true,398361,126914,129658,48547,8584,58
1690194191897478038,/faas.Executor/Execute:502,workload-1420761881391475427,true,369982,127956,144004,43712,8346,68
1690194191983298472,/faas.Executor/Execute:799,workload-4712413131795018201,true,515205,107210,248798,48573,13950,80
1690194191983954480,/faas.Executor/Execute:754,workload-3094343310546267519,true,382366,108673,255380,44832,10479,61
1690194192019394394,/faas.Executor/Execute:268,workload-3363491332675454094,true,366461,129064,277861,33097,5990,86
1690194192080061377,/faas.Executor/Execute:239,workload-5375983027576887551,true,351378,132356,321507,45198,8381,56
1690194192097862947,/faas.Executor/Execute:744,workload-4228908905583207255,true,371276,82355,425124,28797,9415,86
1690194192131623909,/faas.Executor/Execute:404,workload-2823574635996586885,true,378053,125971,380430,58206,7193,73
1690194192132238460,/faas.Executor/Execute:156,workload-6232690203869872204,true,374795,127713,382920,54963,7392,87
1690194192167629782,/faas.Executor/Execute:403,workload-7600018556095293005,true,138397,132055,412403,41534,8926,66
1690194192214302783,/faas.Executor/Execute:305,workload-7224059527463232743,true,470560,79064,514165,45348,19253,74
1690194192222022923,/faas.Executor/Execute:375,workload-4987592232998752389,true,356637,98515,518919,38836,13445,68
1690194192248929565,/faas.Executor/Execute:334,workload-5128988153857357331,true,362788,81859,539649,37960,36753,120
1690194192252110769,/faas.Executor/Execute:431,workload-4153479336939126959,true,354170,87384,534947,40846,36822,89
1690194192253914004,/faas.Executor/Execute:342,workload-8801110934400046301,true,376306,80934,539043,39456,42287,132
1690194192264931997,/faas.Executor/Execute:291,workload-9174806473075011088,true,471066,107320,538511,48704,13912,122
1690194192303406963,/faas.Executor/Execute:207,workload-2518194278919805574,true,0,95617,602006,33872,7301,54
1690194192318369900,/faas.Executor/Execute:761,workload-8010869370036950378,true,463428,98362,615616,40943,11968,48
