time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690193967570634630,/faas.Executor/Execute:155,workload-6464481261996120745,true,466442,39008,134055,36041,14262,86
1690193967572991782,/faas.Executor/Execute:27,workload-7698358914293210524,true,385373,45136,120215,42949,14825,86
1690193967587479560,/faas.Executor/Execute:70,workload-2354585890021579391,true,381334,40390,132719,53846,6688,91
1690193967595200141,/faas.Executor/Execute:61,workload-8278615122508384800,true,387344,44399,136201,46447,18550,77
1690193967597520895,/faas.Executor/Execute:77,workload-7093030276789673684,true,406151,48555,129559,58820,7147,53
1690193967616552587,/faas.Executor/Execute:7,workload-7604589296752932305,true,476673,47444,142682,64365,12563,46
1690193967620087273,/faas.Executor/Execute:96,workload-4210557997758037624,true,400875,60289,142119,61759,6468,60
1690193967621396924,/faas.Executor/Execute:78,workload-6584956310967382549,true,386683,45299,166129,47768,8916,47
1690193967621569968,/faas.Executor/Execute:123,workload-4815157600090215840,true,384645,53420,182835,27029,4625,65
1690193967622984285,/faas.Executor/Execute:97,workload-3268799512309879655,true,402414,39720,171851,56077,8449,54
1690193967627169349,/faas.Executor/Execute:170,workload-5640815056981398228,true,402877,45790,169296,56732,7697,68
1690193967629156989,/faas.Executor/Execute:141,workload-1577588081559304890,true,385630,49571,169223,49687,6986,48
1690193967633171083,/faas.Executor/Execute:101,workload-7876863594095162079,true,382426,42975,184995,48178,9994,69
1690193967634454234,/faas.Executor/Execute:124,workload-7984974775334012494,true,403172,36146,180406,63782,7345,48
1690193967636352798,/faas.Executor/Execute:37,workload-9103242695786351565,true,383232,42386,178813,59835,8454,62
1690193967646020303,/faas.Executor/Execute:188,workload-1517377430524567556,true,422668,33302,145472,100505,7816,69
1690193967648321440,/faas.Executor/Execute:142,workload-8340902257484751767,true,415137,53619,145540,63593,24073,736
1690193967649728654,/faas.Executor/Execute:38,workload-1757967671316248241,true,403241,46423,209438,39903,7151,55
1690193967650727985,/faas.Executor/Execute:164,workload-2969845263156451210,true,418428,43895,202796,33844,11602,60
1690193967651520248,/faas.Executor/Execute:127,workload-4608798005517896164,true,405599,46721,185812,58442,7101,72
1690193967659036426,/faas.Executor/Execute:66,workload-1545508961886809697,true,403093,57811,180686,37414,22425,60
1690193967659910953,/faas.Executor/Execute:31,workload-1409466251472232391,true,423633,55198,131466,94895,17919,77
1690193967662444575,/faas.Executor/Execute:46,workload-7397675581019419806,true,382512,48352,152246,101846,9996,61
1690193967670844788,/faas.Executor/Execute:73,workload-1972253078734908684,true,380643,42156,233168,35657,12977,44
1690193967670857101,/faas.Executor/Execute:12,workload-7538911796293567973,true,377068,39557,233947,36888,13343,59
1690193967672701343,/faas.Executor/Execute:100,workload-5484825984333594843,true,386362,50553,164869,100436,7525,38
1690193967672823862,/faas.Executor/Execute:48,workload-2279514680327770983,true,377474,42625,230710,36318,16240,70
1690193967674476836,/faas.Executor/Execute:22,workload-2842575565822754565,true,410374,32276,171257,87759,24637,47
1690193967674726363,/faas.Executor/Execute:67,workload-8708799387031983475,true,383121,49813,213031,44121,14434,44
1690193967674922080,/faas.Executor/Execute:47,workload-4486691215960880185,true,417853,50858,221313,38868,10523,42
1690193967675555756,/faas.Executor/Execute:130,workload-3662433949665755197,true,422169,36410,152098,102986,25710,55
1690193967683986686,/faas.Executor/Execute:179,workload-6938529003869669329,true,378535,62823,146699,110631,14178,51
1690193967688743971,/faas.Executor/Execute:87,workload-7532848288193910127,true,385753,54142,234640,37651,12689,48
1690193967693024663,/faas.Executor/Execute:44,workload-6318753125229045456,true,459677,34630,206349,78114,15342,52
1690193967694248524,/faas.Executor/Execute:60,workload-2383627948480957932,true,386287,51268,235756,51166,6668,59
1690193967695316553,/faas.Executor/Execute:145,workload-3581675097243992979,true,405779,61325,233708,41769,8916,80
1690193967695669714,/faas.Executor/Execute:95,workload-1069401353741778080,true,382009,48280,221636,49048,20591,532
1690193967697213964,/faas.Executor/Execute:68,workload-1277632443845741179,true,391101,52724,218720,54470,17690,57
1690193967698830139,/faas.Executor/Execute:119,workload-5815140909931885643,true,479831,44816,242878,43885,13986,69
1690193967699430082,/faas.Executor/Execute:63,workload-8762557415940565871,true,380036,62093,228776,51535,7411,85
1690193967699516254,/faas.Executor/Execute:104,workload-2571493667158989673,true,412241,43684,223172,57477,16554,100
1690193967708437452,/faas.Executor/Execute:131,workload-8900677320594421648,true,385255,56864,246400,46436,4255,43
1690193967713763481,/faas.Executor/Execute:25,workload-9047460227922117212,true,388330,59396,239347,54762,6460,51
1690193967716108330,/faas.Executor/Execute:149,workload-5954392747293908461,true,377528,41937,264365,42237,20658,64
