time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690618436281917621,/faas.Executor/Execute&11,workload-2772460660673836863,true,1,9806,130298,225267,4303,56
1690618436328917331,/faas.Executor/Execute&24,workload-1246349640873512115,true,0,51387,95481,260090,5251,88
1690618436361988357,/faas.Executor/Execute&21,workload-6267455491711609935,true,0,65804,76660,289796,3818,61
1690618436368406171,/faas.Executor/Execute&25,workload-7414619853996159460,true,0,67641,72064,295881,5245,64
1690618436368636473,/faas.Executor/Execute&36,workload-4877980780492112098,true,0,68715,69330,296805,5461,41
1690618436370805951,/faas.Executor/Execute&44,workload-4476929433126247933,true,0,68876,68135,297777,7701,51
1690618436373585697,/faas.Executor/Execute&33,workload-9031423848896997747,true,0,58401,86757,296495,10196,58
1690618436377277026,/faas.Executor/Execute&10,workload-5289977965579769981,true,1,71075,68284,303445,5888,48
1690618436377290521,/faas.Executor/Execute&46,workload-1514453803434411895,true,0,66058,75721,302351,7374,39
1690618436378243783,/faas.Executor/Execute&43,workload-8805549236647815071,true,0,69943,100113,272973,6728,65
1690618436382599260,/faas.Executor/Execute&0,workload-3323921069255117267,true,0,43264,106405,308617,7945,48
1690618436383916286,/faas.Executor/Execute&8,workload-7975983314035225184,true,0,29764,299839,130524,7102,1143
1690618436383927537,/faas.Executor/Execute&27,workload-6782782592116394639,true,0,70187,74106,302976,7699,616
1690618436383931595,/faas.Executor/Execute&26,workload-7032882117254422415,true,0,68634,97321,286054,7880,576
1690618436387135999,/faas.Executor/Execute&28,workload-2154803244613271463,true,0,67773,65952,316978,9958,124
1690618436387150005,/faas.Executor/Execute&6,workload-3387234767877253806,true,0,67422,224328,160198,9139,76
1690618436387341785,/faas.Executor/Execute&13,workload-306367034302557381,true,0,72013,58811,315334,12595,69
1690618436387350392,/faas.Executor/Execute&1,workload-5271326675940381658,true,0,54823,96326,309029,10509,105
1690618436387353608,/faas.Executor/Execute&4,workload-6091264772973612785,true,1,18122,141118,305544,10065,186
1690618436398349067,/faas.Executor/Execute&35,workload-764607264079904861,true,0,69222,77714,317755,6984,224
1690618436405459973,/faas.Executor/Execute&17,workload-685867908186333271,true,1,70320,243538,152964,11434,63
1690618436405478248,/faas.Executor/Execute&42,workload-8938631043410041805,true,0,66904,208500,189418,14332,56
1690618436405705325,/faas.Executor/Execute&3,workload-6550733608180198364,true,0,58266,247540,172693,5632,100
1690618436405819189,/faas.Executor/Execute&40,workload-7730565132463704921,true,0,57514,130735,287805,7578,175
1690618436405961476,/faas.Executor/Execute&7,workload-2343938344351609382,true,0,64261,268301,139388,7480,402
1690618436405975122,/faas.Executor/Execute&38,workload-9154683772373602454,true,0,60266,248294,171315,4604,240
1690618436406315321,/faas.Executor/Execute&20,workload-3912134635130494735,true,0,70509,253055,150141,5358,49
1690618436412809439,/faas.Executor/Execute&45,workload-8313894690448808347,true,0,70470,90536,317791,7494,60
1690618436412981151,/faas.Executor/Execute&12,workload-4268749790802405944,true,0,58476,114121,313487,7134,137
1690618436413021247,/faas.Executor/Execute&5,workload-5002355822558282234,true,0,67083,214283,203354,5760,56
1690618436413653606,/faas.Executor/Execute&30,workload-2595208979850309144,true,0,52402,118946,318495,4700,39
1690618436422064606,/faas.Executor/Execute&29,workload-6242359614479985051,true,0,67491,234411,191011,6628,47
1690618436423084183,/faas.Executor/Execute&19,workload-6262599060514057040,true,0,67652,252204,170552,6319,37
1690618436426084523,/faas.Executor/Execute&34,workload-3566034570159717551,true,0,71546,101368,317928,8810,33
1690618436426093861,/faas.Executor/Execute&31,workload-897835699022350662,true,0,72228,223640,196514,5112,49
1690618436429917197,/faas.Executor/Execute&32,workload-2544950226893234779,true,0,68492,225780,203654,4443,132
1690618436429938728,/faas.Executor/Execute&16,workload-4866606612750275566,true,0,68796,225869,192752,14928,88
1690618436430788866,/faas.Executor/Execute&23,workload-4694816366898203644,true,0,71125,69487,356763,4897,34
1690618436430860811,/faas.Executor/Execute&9,workload-1285647535662575096,true,0,67584,227957,199957,8188,65
1690618436433142500,/faas.Executor/Execute&37,workload-9078717678229924764,true,0,70750,239883,188403,5590,41
1690618436435611672,/faas.Executor/Execute&2,workload-5908907991041024569,true,0,60667,228307,219160,5318,40
1690618436438375107,/faas.Executor/Execute&48,workload-3718074334802525501,true,1,66795,224806,215984,4883,48
1690618436439561306,/faas.Executor/Execute&14,workload-3880096997673683814,true,0,55341,245347,212432,4518,54
1690618436443604176,/faas.Executor/Execute&18,workload-4198046840336492005,true,1,74046,245482,191112,4396,61
1690618436465922790,/faas.Executor/Execute&39,workload-2617354850676906754,true,0,65074,211661,257271,6276,40
1690618436467029180,/faas.Executor/Execute&22,workload-7844084492706216497,true,0,66889,254786,210471,8823,58
1690618436469843941,/faas.Executor/Execute&15,workload-5939319353038975614,true,0,46612,263724,234069,8837,51
1690618436470683619,/faas.Executor/Execute&47,workload-5861401146310993787,true,0,70680,251227,211817,8527,53
1690618436471908982,/faas.Executor/Execute&41,workload-6423029517895258407,true,0,67597,228436,241881,7879,114
1690618436474178188,/faas.Executor/Execute&49,workload-5978225652466753408,true,0,51841,118193,380612,4431,40
