time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690618553187449739,/faas.Executor/Execute&27,workload-3276650830245863425,true,0,10647,108418,116414,5840,57
1690618553210215517,/faas.Executor/Execute&186,workload-5054303923361088094,true,0,9412,110282,133439,8419,52
1690618553210244922,/faas.Executor/Execute&8,workload-812359914403302129,true,1,7839,118824,137138,8164,147
1690618553210383453,/faas.Executor/Execute&164,workload-4561168826204133645,true,0,8677,108465,136043,8567,119
1690618553210396337,/faas.Executor/Execute&16,workload-7230737336272962194,true,0,10350,114986,131024,8572,46
1690618553211295166,/faas.Executor/Execute&80,workload-5806662940186442924,true,0,10990,90533,160732,5228,35
1690618553211369005,/faas.Executor/Execute&145,workload-3142264300794789050,true,0,11292,92463,156793,5246,35
1690618553211392148,/faas.Executor/Execute&143,workload-3818776582812375737,true,0,9279,103300,150913,5525,30
1690618554173795310,/faas.Executor/Execute&22,workload-5575596615515000773,true,0,44920,305541,793904,11587,275
1690618554173809627,/faas.Executor/Execute&173,workload-7237629312305428279,true,0,7734,254588,896630,11617,85
1690618554173843621,/faas.Executor/Execute&93,workload-5349015286935292934,true,0,37213,270710,839976,10790,166
1690618554503607318,/faas.Executor/Execute&26,workload-996293551704491357,true,0,8168,283978,1193059,12491,58
1690618554593594765,/faas.Executor/Execute&181,workload-7762793128582673073,true,0,46836,315520,1208093,6016,79
1690618554610404068,/faas.Executor/Execute&180,workload-32567475229611268,true,0,7194,300981,1293916,6602,48
1690618554685399508,/faas.Executor/Execute&44,workload-9152697311914069809,true,0,49700,311226,1301099,6390,62
1690618554733322189,/faas.Executor/Execute&88,workload-6039630843745788028,true,0,189520,797493,669431,6786,43
1690618554868799273,/faas.Executor/Execute&41,workload-654656412807216374,true,0,286436,537146,966610,6038,60
1690618554900537363,/faas.Executor/Execute&5,workload-4401674081123492876,true,0,62126,736262,1077033,5951,61
1690618554919231698,/faas.Executor/Execute&177,workload-6396962677603393622,true,0,309290,1144287,367293,8046,79
1690618554919578490,/faas.Executor/Execute&169,workload-1421357933021655072,true,0,167721,673970,1009967,8458,67
1690618554928144299,/faas.Executor/Execute&190,workload-6879333286012384270,true,0,46842,239236,1615615,8590,82
1690618554937088569,/faas.Executor/Execute&179,workload-2358070328425980249,true,0,58065,709078,1145574,5447,85
1690618555190905227,/faas.Executor/Execute&159,workload-5008752111531842604,true,0,298866,496155,1091077,223747,65
1690618555279145821,/faas.Executor/Execute&100,workload-7893953486843967424,true,1,168451,581639,1140649,328415,93
1690618555500455763,/faas.Executor/Execute&61,workload-8545229986536017282,true,0,296122,515563,1127220,488244,82
1690618555500549569,/faas.Executor/Execute&147,workload-3714329652314683499,true,0,330104,641851,877558,559357,102
1690618555500568074,/faas.Executor/Execute&86,workload-7380096168123395481,true,1,245496,487930,1146999,550168,150
1690618555500950142,/faas.Executor/Execute&84,workload-7756628959722114675,true,0,320870,367744,1209639,505231,168
1690618555507756264,/faas.Executor/Execute&0,workload-413417109324384570,true,0,251875,563949,1108120,512464,97
1690618555560966981,/faas.Executor/Execute&87,workload-6532320836636970799,true,0,59740,324911,1608766,548657,83
1690618555563574452,/faas.Executor/Execute&104,workload-1242159403543019154,true,0,56861,728158,1140118,619775,97
1690618555886136884,/faas.Executor/Execute&23,workload-8593596436750968819,true,0,292701,859619,821245,816715,103
1690618556039753229,/faas.Executor/Execute&43,workload-9170123811755461252,true,0,303769,385412,1391759,869524,87
1690618556387650667,/faas.Executor/Execute&128,workload-2353769192661533547,true,0,303121,1075454,1622893,312324,63
1690618556390248820,/faas.Executor/Execute&62,workload-439142671939585822,true,0,44727,843723,1758650,727604,64
1690618556393248558,/faas.Executor/Execute&51,workload-3244832600654010044,true,0,53300,739370,2419794,161680,83
1690618556526165259,/faas.Executor/Execute&163,workload-1456838508439672277,true,0,250641,914522,1846106,450624,172
1690618556630322517,/faas.Executor/Execute&125,workload-7371490075949429000,true,0,50453,717929,2697805,145778,73
1690618556718136650,/faas.Executor/Execute&168,workload-4846422122423052311,true,0,301466,1185045,1663653,470875,63
1690618556720071858,/faas.Executor/Execute&111,workload-2823067670697023248,true,0,297076,540780,2464123,345662,90
1690618556721750954,/faas.Executor/Execute&81,workload-13128980393404360,true,0,314822,1161893,1834693,319383,76
1690618557320717106,/faas.Executor/Execute&135,workload-8137392462641724855,true,0,294817,1150195,1952841,831925,90
1690618557323922660,/faas.Executor/Execute&82,workload-4578564123101017384,true,0,327540,1013519,2163806,728722,86
1690618557437615000,/faas.Executor/Execute&166,workload-5773079297924685872,true,0,322426,1013574,2055872,948726,76
1690618558960631883,/faas.Executor/Execute&68,workload-5615924388343199058,true,0,312096,1039434,4223412,294996,138
1690618558963530181,/faas.Executor/Execute&132,workload-7525166748276260739,true,0,301297,876065,4395214,309822,85
1690618559046803147,/faas.Executor/Execute&96,workload-7301697849036519038,true,0,316134,1081384,4281154,277944,541
1690618559046820330,/faas.Executor/Execute&154,workload-5711532809807117554,true,0,332310,914103,4321347,389285,170
1690618559047321321,/faas.Executor/Execute&102,workload-1845749570176101933,true,0,298199,1203544,4057251,393386,66
1690618559055390577,/faas.Executor/Execute&192,workload-7846671392819137831,true,0,307298,955772,4534676,167781,701
1690618559055405415,/faas.Executor/Execute&71,workload-4879212938142917036,true,0,300317,852469,4535503,286224,209
1690618559055484023,/faas.Executor/Execute&161,workload-1742115183609039770,true,1,313238,1059691,4305716,287109,354
1690618559056056489,/faas.Executor/Execute&134,workload-2996468248264756359,true,0,329342,698587,4610066,326071,76
1690618559056106573,/faas.Executor/Execute&45,workload-3002738998094294622,true,2,186692,646589,4989571,173230,121
1690618559060302759,/faas.Executor/Execute&25,workload-7913897227060435764,true,0,312735,1202911,4124266,330426,76
1690618559060569490,/faas.Executor/Execute&31,workload-1977689072505316923,true,0,321339,679627,4600266,362674,80
1690618559063515297,/faas.Executor/Execute&120,workload-169827651426591691,true,0,208448,600307,5021668,178368,110
1690618559070566239,/faas.Executor/Execute&123,workload-8259617314739934237,true,0,302881,1177255,4172925,320445,554
1690618559091441343,/faas.Executor/Execute&152,workload-5721814563611280738,true,0,328057,1187208,4159265,321233,199
1690618559099084998,/faas.Executor/Execute&9,workload-7747066777293746111,true,0,275253,846824,4478129,409137,104
1690618559107229285,/faas.Executor/Execute&110,workload-7187681503389962058,true,0,333200,1038400,4299958,338286,738
1690618559124462665,/faas.Executor/Execute&4,workload-4739227987320431055,true,0,279571,530538,4771703,460236,227
1690618559175137455,/faas.Executor/Execute&57,workload-1985769758523606289,true,0,190321,570058,4853371,507564,101
1690618559195723236,/faas.Executor/Execute&116,workload-6139100375262846507,true,0,298583,1057990,4465035,277963,88
1690618559196233515,/faas.Executor/Execute&170,workload-8784298390927106630,true,0,326631,1048510,4315529,407405,174
1690618559201027104,/faas.Executor/Execute&66,workload-72738253792943715,true,0,300389,839375,4728899,239834,157
1690618559217265753,/faas.Executor/Execute&184,workload-3822653112973903523,true,0,311010,826079,4699605,287454,167
1690618559233776945,/faas.Executor/Execute&137,workload-6361746638545228005,true,0,300899,1188031,4199638,464317,145
1690618559238458995,/faas.Executor/Execute&183,workload-5770419769634084730,true,0,323990,983973,4543470,295720,179
1690618559238908430,/faas.Executor/Execute&73,workload-4089911038109794513,true,0,294171,569532,4932256,353328,435
