time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690200855185618228,/faas.Executor/Execute:64,workload-6709310929674761556,true,353840,83781,132540,45583,7378,86
1690200855191668001,/faas.Executor/Execute:177,workload-1755120022530711607,true,288813,71386,144544,54338,5631,77
1690200855196650137,/faas.Executor/Execute:45,workload-2134688327000119496,true,462586,70970,151341,50082,8656,84
1690200855211173300,/faas.Executor/Execute:196,workload-6515294481930930611,true,296169,76824,168257,32624,17759,110
1690200855223296722,/faas.Executor/Execute:73,workload-8574939852050872563,true,296582,69930,166343,46575,15351,64
1690200855226121219,/faas.Executor/Execute:7,workload-1675263421857029417,true,326546,82035,172883,43772,3069,53
1690200855241898390,/faas.Executor/Execute:310,workload-9016034813861838742,true,336120,76777,152254,53128,6891,64
1690200855242341790,/faas.Executor/Execute:106,workload-8946616234721850437,true,357197,77924,173235,63301,3604,51
1690200855244132822,/faas.Executor/Execute:226,workload-481095028659553455,true,286250,80521,192781,44467,10705,96
1690200855250932589,/faas.Executor/Execute:107,workload-3240658260369518306,true,310843,76260,181532,65742,3076,42
1690200855259428822,/faas.Executor/Execute:294,workload-7670736279354984469,true,295667,73283,203841,36232,35222,56
1690200855261773611,/faas.Executor/Execute:31,workload-2882326161210992107,true,288607,88778,185082,49860,22265,53
1690200855262299275,/faas.Executor/Execute:43,workload-153767197743184452,true,286887,58232,219309,36645,37720,50
1690200855266498254,/faas.Executor/Execute:3,workload-5783786503008346443,true,297426,75372,203684,55835,6904,30
1690200855267978956,/faas.Executor/Execute:155,workload-5166737376601397970,true,331732,77466,158485,66474,12891,65
1690200855274807487,/faas.Executor/Execute:82,workload-6269768770533809598,true,285535,70339,204373,71467,14373,61
1690200855278344156,/faas.Executor/Execute:235,workload-2230758447366166907,true,343158,56639,214681,49045,47543,75
1690200855278484970,/faas.Executor/Execute:397,workload-7894648528624331130,true,297210,80861,192423,60265,29158,74
1690200855279355720,/faas.Executor/Execute:80,workload-3404923829342099501,true,312311,79873,198313,61935,15075,36
1690200855279474292,/faas.Executor/Execute:370,workload-1701635304689678263,true,289450,80167,209554,56420,17659,101
1690200855279563749,/faas.Executor/Execute:35,workload-2988608782133783686,true,389193,72067,160730,46839,8378,91
1690200855280041463,/faas.Executor/Execute:10,workload-1262896139581542526,true,285751,73434,219801,44363,26875,61
1690200855280410524,/faas.Executor/Execute:203,workload-5456130960749268071,true,314596,76710,196318,69107,14027,41
1690200855281965174,/faas.Executor/Execute:165,workload-3711713763264885169,true,307174,76455,199919,55833,34226,49
1690200855283303610,/faas.Executor/Execute:374,workload-6057946984812329869,true,486789,71578,211819,71734,4076,60
1690200855285073913,/faas.Executor/Execute:98,workload-5860918182324127817,true,359941,74086,212455,69107,13868,38
1690200855288872072,/faas.Executor/Execute:40,workload-4828883033254779351,true,288321,67097,203532,54645,52928,119
1690200855288886309,/faas.Executor/Execute:230,workload-3790116211348701806,true,351187,55161,221662,50201,51418,64
1690200855297692822,/faas.Executor/Execute:18,workload-5294808603253719372,true,515340,75341,205496,47614,16551,73
1690200855298417469,/faas.Executor/Execute:180,workload-3190302467702828838,true,295038,96762,200260,79075,6659,49
1690200855305782414,/faas.Executor/Execute:191,workload-8511864723942984547,true,280747,72428,207801,98496,16403,43
1690200855307547237,/faas.Executor/Execute:243,workload-4343147432372374944,true,300287,88061,221080,76591,5993,70
1690200855308335372,/faas.Executor/Execute:156,workload-9164406550971966124,true,310464,72995,241526,56097,12873,80
1690200855312576761,/faas.Executor/Execute:179,workload-5685457495522897596,true,322623,68693,240603,66305,12896,51
1690200855313417976,/faas.Executor/Execute:340,workload-833002925070082185,true,293803,72856,237471,65353,13580,50
1690200855315269562,/faas.Executor/Execute:133,workload-3611564268006770294,true,344116,78919,213644,64448,5386,70
1690200855318918501,/faas.Executor/Execute:257,workload-1155689792767161796,true,313240,74065,262816,54082,3852,72
1690200855318932056,/faas.Executor/Execute:109,workload-3816331327201453184,true,319957,79168,239772,68942,6657,87
1690200855319953859,/faas.Executor/Execute:47,workload-7335368508963458469,true,283866,66688,269120,60773,10158,41
1690200855322472934,/faas.Executor/Execute:264,workload-6701557875097059080,true,340070,65946,253478,68791,23957,60
1690200855325660440,/faas.Executor/Execute:24,workload-3679657509753035427,true,354887,83408,240374,80169,5936,49
1690200855331261955,/faas.Executor/Execute:152,workload-1868040591730344129,true,282743,70639,245342,73732,31097,65
1690200855331376610,/faas.Executor/Execute:382,workload-4603419352459570251,true,296616,84321,257960,66000,7250,64
1690200855333276315,/faas.Executor/Execute:306,workload-179088833553451877,true,303921,81890,248138,83953,3502,38
1690200855343212603,/faas.Executor/Execute:280,workload-8430961969315878433,true,346866,60784,266961,89906,15081,81
1690200855348909597,/faas.Executor/Execute:110,workload-3188012851845919571,true,473569,67515,272999,75490,22458,97
1690200855353389953,/faas.Executor/Execute:79,workload-3848248636782772580,true,333275,69016,251273,74316,5967,59
1690200855353404230,/faas.Executor/Execute:23,workload-2054116835982990900,true,377236,80259,237424,37179,7116,69
1690200855356280012,/faas.Executor/Execute:59,workload-470727592694388319,true,305948,59096,267816,94027,24603,71
1690200855359855855,/faas.Executor/Execute:195,workload-7016873816799710566,true,308078,62515,310578,65281,7827,647
1690200855359875552,/faas.Executor/Execute:85,workload-3574990630077350978,true,287319,70775,315759,53669,6551,42
1690200855377903726,/faas.Executor/Execute:61,workload-5676331398997967187,true,389202,73328,242708,64699,5842,76
1690200855378189401,/faas.Executor/Execute:288,workload-7092768302000652732,true,384831,76821,239227,59908,10361,39
1690200855381546184,/faas.Executor/Execute:121,workload-5788435976485793380,true,334107,68937,291602,64258,4006,51
1690200855393209114,/faas.Executor/Execute:50,workload-3777970790290973122,true,393115,76183,259653,60890,5108,56
1690200855395046303,/faas.Executor/Execute:90,workload-6400227693900700213,true,311408,90391,314726,49013,24055,52
1690200855398242275,/faas.Executor/Execute:251,workload-4864438791624487350,true,299307,92811,288383,85651,6848,63
1690200855401442244,/faas.Executor/Execute:201,workload-7978685046895860543,true,322101,98802,280653,51312,17863,73
1690200855401459537,/faas.Executor/Execute:254,workload-1992830721471609522,true,339925,85288,307849,50534,5129,57
1690200855406469123,/faas.Executor/Execute:336,workload-6382936054475164461,true,353236,70614,282046,103917,39477,83
1690200855409571961,/faas.Executor/Execute:388,workload-9119955875688641948,true,332254,76352,298021,75109,7443,45
1690200855415083607,/faas.Executor/Execute:353,workload-7812328202927402359,true,310793,79766,317295,82724,10880,49
1690200855418004024,/faas.Executor/Execute:141,workload-5684780612347962718,true,346061,86096,319961,55505,3546,63
1690200855428183497,/faas.Executor/Execute:126,workload-5385089827692444171,true,355873,80112,313064,73539,8625,62
1690200855429546879,/faas.Executor/Execute:34,workload-779086507182750774,true,346950,69732,303376,83512,62392,267
1690200855433340460,/faas.Executor/Execute:302,workload-2325063381469989578,true,349799,96437,285155,89500,9336,62
1690200855435771871,/faas.Executor/Execute:259,workload-5974897866017287066,true,312917,70367,317459,88740,48834,56
1690200855436410215,/faas.Executor/Execute:373,workload-1748779304617655254,true,367433,71180,266571,84596,22460,78
1690200855437072695,/faas.Executor/Execute:315,workload-1783557307072713989,true,287920,76248,337260,73009,40002,35
1690200855437773587,/faas.Executor/Execute:289,workload-2710901977325123497,true,294468,54955,331715,90137,50629,56
1690200855438415609,/faas.Executor/Execute:1,workload-1761201021654602800,true,325926,78333,320074,74655,12600,68
1690200855446832483,/faas.Executor/Execute:246,workload-9022301927931894791,true,326519,82881,310940,103187,25281,63
1690200855447097880,/faas.Executor/Execute:36,workload-3245943465352034190,true,311040,94215,326982,91523,17687,58
1690200855447414322,/faas.Executor/Execute:275,workload-7807245566900433416,true,348156,88398,352758,37703,15592,97
1690200855450497774,/faas.Executor/Execute:394,workload-6772541182786750835,true,319014,77748,374694,49209,24742,51
1690200855450583745,/faas.Executor/Execute:391,workload-8663724389726922877,true,322526,78306,327540,94004,26487,34
1690200855450958085,/faas.Executor/Execute:378,workload-4163696064149157777,true,302098,68383,396926,64870,7569,74
1690200855453143947,/faas.Executor/Execute:182,workload-7119443647703249538,true,354706,73644,312296,107828,48956,70
1690200855454025376,/faas.Executor/Execute:54,workload-1138767218466045810,true,291456,72737,353193,58785,58228,89
1690200855461304040,/faas.Executor/Execute:148,workload-8005043426073151614,true,291450,74337,317374,100896,58106,109
1690200855464610659,/faas.Executor/Execute:142,workload-6675765768401285186,true,418422,80785,251553,118523,22184,79
1690200855467136908,/faas.Executor/Execute:189,workload-4357664737243277320,true,388527,76833,247859,131084,20010,45
1690200855467624440,/faas.Executor/Execute:307,workload-4896108738733019743,true,302607,72234,323191,98251,63389,62
1690200855468935494,/faas.Executor/Execute:262,workload-3359992317627918481,true,338586,79611,367896,60107,8662,66
