time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690551080776700462,/faas.Executor/Execute&20,workload-5954390411358908158,true,0,8007,76489,36373,2920,56
1690551080778885798,/faas.Executor/Execute&4,workload-1988149414481943498,true,1,12211,86021,35771,3699,65
1690551080782416034,/faas.Executor/Execute&46,workload-350925635910690877,true,1,10265,86107,33435,3358,53
1690551080788216340,/faas.Executor/Execute&40,workload-6232650062130403952,true,1,9103,86575,46269,2749,49
1690551080788668401,/faas.Executor/Execute&17,workload-6870858189252451415,true,0,8072,88600,35521,3733,37
1690551080792592365,/faas.Executor/Execute&22,workload-8927885123608972167,true,0,8612,87707,39307,3623,39
1690551080794064398,/faas.Executor/Execute&25,workload-335308066400357068,true,0,9650,85310,45956,3064,47
1690551080794305182,/faas.Executor/Execute&32,workload-4742556215376170530,true,0,10190,91316,35955,5117,67
1690551080798733667,/faas.Executor/Execute&43,workload-8338741763413199559,true,1,10091,95550,46507,2918,47
1690551080799875946,/faas.Executor/Execute&2,workload-8151572580098761234,true,1,11282,98286,46617,3067,67
1690551080800269354,/faas.Executor/Execute&6,workload-168706311427941541,true,0,9302,72840,65508,2895,30
1690551080801394069,/faas.Executor/Execute&8,workload-1430098057956386464,true,0,12123,95973,38092,4382,38
1690551080801884453,/faas.Executor/Execute&7,workload-3395597185343405343,true,0,10493,97311,39123,4212,55
1690551080803257326,/faas.Executor/Execute&19,workload-4965227625505258045,true,0,17842,91642,44417,3716,53
1690551080804017960,/faas.Executor/Execute&29,workload-6931204386475735241,true,0,8832,88879,51508,2857,47
1690551080810612545,/faas.Executor/Execute&26,workload-808938204803647364,true,0,15144,99583,47721,3250,60
1690551080810755931,/faas.Executor/Execute&35,workload-7987891213377597410,true,0,10328,93191,57688,3590,50
1690551080812482725,/faas.Executor/Execute&13,workload-5937219802706701645,true,0,11037,98690,45005,6322,56
1690551080816028471,/faas.Executor/Execute&38,workload-3913839134599030944,true,0,9682,97966,65576,3001,31
1690551080816381832,/faas.Executor/Execute&15,workload-2920550760485313410,true,1,10413,91841,59856,4700,53
1690551080816459962,/faas.Executor/Execute&31,workload-6823662137838808970,true,1,10077,111549,52591,3062,36
1690551080817110394,/faas.Executor/Execute&24,workload-2254713363323550027,true,0,11514,104035,49981,3008,61
1690551080817489604,/faas.Executor/Execute&48,workload-230392686208900072,true,0,10260,95060,55823,3308,64
1690551080818533173,/faas.Executor/Execute&37,workload-6464552251050239708,true,0,10446,88077,73427,3113,33
1690551080822279053,/faas.Executor/Execute&47,workload-8666882139270783425,true,0,11998,105224,60190,3067,37
1690551080823817024,/faas.Executor/Execute&44,workload-1865824434580780701,true,0,10496,97110,63537,2848,26
1690551080830315865,/faas.Executor/Execute&41,workload-2140389796693171140,true,1,11933,109143,65340,3428,40
1690551080831309698,/faas.Executor/Execute&36,workload-77550010716294960,true,0,9192,88876,84037,3670,47
1690551080833676454,/faas.Executor/Execute&45,workload-5403590138056565084,true,1,14667,104222,69458,3862,42
1690551080834654197,/faas.Executor/Execute&21,workload-6453521905283153066,true,1,10575,100281,68245,5261,64
1690551080835280513,/faas.Executor/Execute&5,workload-1028342179378630906,true,0,8766,88555,84410,2568,33
1690551080835716983,/faas.Executor/Execute&34,workload-8401377584926607001,true,1,16724,84750,90278,3047,51
1690551080838226003,/faas.Executor/Execute&18,workload-3322389108327726924,true,0,9616,83740,90255,2798,45
1690551080838788415,/faas.Executor/Execute&28,workload-2577709512736222270,true,0,13553,97341,80707,2973,38
1690551080839613343,/faas.Executor/Execute&11,workload-6423881060437320013,true,0,9978,103004,78924,2745,29
1690551080843370877,/faas.Executor/Execute&1,workload-1231297449132915045,true,1,8731,79343,98561,3277,46
1690551080844103687,/faas.Executor/Execute&0,workload-1748430185516359818,true,0,12651,102408,73945,2961,35
1690551080844409606,/faas.Executor/Execute&33,workload-3121950224503615286,true,0,12385,95262,81328,3152,41
1690551080844487416,/faas.Executor/Execute&49,workload-4262455576759133503,true,1,14538,97975,83622,3200,39
1690551080848289385,/faas.Executor/Execute&14,workload-8156890385136029892,true,1,12783,88927,100128,5004,38
1690551080850095201,/faas.Executor/Execute&3,workload-497425340605826275,true,0,12504,82335,99638,3135,44
1690551080850653877,/faas.Executor/Execute&42,workload-3688225465548023809,true,1,12726,97391,94797,2965,28
1690551080855925485,/faas.Executor/Execute&27,workload-9195762267251562343,true,1,10293,88771,112526,2625,30
1690551080861053247,/faas.Executor/Execute&30,workload-6565682788476195133,true,0,11477,81802,115596,2698,29
1690551080863028690,/faas.Executor/Execute&12,workload-6643077133751340096,true,0,11866,88972,114688,3678,48
1690551080863946416,/faas.Executor/Execute&16,workload-2603878649583996202,true,0,13134,101151,95072,3397,36
1690551080876820840,/faas.Executor/Execute&9,workload-1995144065469805031,true,0,12856,88944,127820,2800,29
1690551080883827729,/faas.Executor/Execute&10,workload-7809878098792035640,true,0,16556,92644,129496,3220,88
1690551080886364192,/faas.Executor/Execute&23,workload-716609974046814647,true,0,14767,103385,118346,3165,28
1690551080896547715,/faas.Executor/Execute&39,workload-6253223589829696122,true,0,13255,83724,146172,2803,62
1690551082908497714,/faas.Executor/Execute&17,workload-631268112786944698,true,1,7081,121071,34031,96665,58
1690551083229249479,/faas.Executor/Execute&25,workload-2177004652237389886,true,1,6959,73073,407707,92281,65
