time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690551167527437523,/faas.Executor/Execute&74,workload-4482707574308210996,true,1,7860,80081,32547,4058,57
1690551167532259696,/faas.Executor/Execute&183,workload-170819180558062613,true,1,7398,86724,33187,4662,60
1690551167536828592,/faas.Executor/Execute&129,workload-3997017198582392804,true,1,8341,92964,32216,3869,306
1690551167547891458,/faas.Executor/Execute&12,workload-2083582872432350620,true,0,6274,60676,35203,2904,34
1690551167556329412,/faas.Executor/Execute&121,workload-2670127402432528005,true,1,10793,103466,33996,4675,61
1690551167563497891,/faas.Executor/Execute&155,workload-3358780807109489778,true,1,11463,97857,44815,4652,52
1690551167566868680,/faas.Executor/Execute&180,workload-4993443570178723088,true,0,6094,70705,37624,3640,46
1690551167570574284,/faas.Executor/Execute&133,workload-3791972591405697088,true,1,12515,67232,37274,4939,49
1690551167586462059,/faas.Executor/Execute&140,workload-5457302680755683902,true,1,9729,88008,35029,5188,136
1690551167590161961,/faas.Executor/Execute&30,workload-3035381606191966216,true,1,9722,96210,34323,4617,94
1690551167603546838,/faas.Executor/Execute&72,workload-2139714194261660577,true,1,11090,122521,60876,4127,75
1690551167615603107,/faas.Executor/Execute&150,workload-566651471260085572,true,1,7367,92200,69642,3931,69
1690551167636096718,/faas.Executor/Execute&84,workload-5007624713814441866,true,1,11728,110993,60728,3334,103
1690551167661918577,/faas.Executor/Execute&69,workload-8597617365951757720,true,0,17627,53568,50158,3726,56
1690551167662112110,/faas.Executor/Execute&17,workload-1159230026677970539,true,0,6007,76841,48205,3837,102
1690551167675715867,/faas.Executor/Execute&1,workload-4420418525480432328,true,0,9484,62378,64013,6227,42
1690551167690111871,/faas.Executor/Execute&104,workload-3725190318813458468,true,1,11420,69438,157284,3396,42
1690551167699788789,/faas.Executor/Execute&173,workload-3982422424816843675,true,1,6730,61482,103613,3246,71
1690551167710694063,/faas.Executor/Execute&76,workload-8711480692331253458,true,1,7963,50427,126732,3444,61
1690551167712121150,/faas.Executor/Execute&81,workload-4985092917235436360,true,0,9474,72817,79181,3040,33
1690551167720231473,/faas.Executor/Execute&71,workload-644168434927570517,true,0,7476,46602,127852,3088,41
1690551167721103922,/faas.Executor/Execute&25,workload-7287307552384178815,true,0,9860,83628,86999,2917,37
1690551167727850801,/faas.Executor/Execute&112,workload-3219257736126387442,true,0,7127,50846,158488,4173,61
1690551167732108818,/faas.Executor/Execute&35,workload-2190257758274699028,true,0,7635,118122,80037,2973,34
1690551167732686610,/faas.Executor/Execute&56,workload-3458033947711316134,true,0,9283,69781,123961,3767,52
1690551167737753083,/faas.Executor/Execute&88,workload-3278515692110051672,true,0,25522,46236,104538,3483,39
1690551167738672904,/faas.Executor/Execute&135,workload-8089582594769651747,true,0,10649,82732,102761,4648,53
1690551167738695237,/faas.Executor/Execute&195,workload-6574629293702424448,true,0,28117,52721,108103,3518,62
1690551167739029100,/faas.Executor/Execute&27,workload-3970210949968621920,true,1,15107,76733,108493,3296,43
1690551167741473976,/faas.Executor/Execute&127,workload-7836038887639945064,true,0,6770,48569,144176,3487,58
1690551167742070875,/faas.Executor/Execute&37,workload-2988263360928194397,true,0,13526,100740,66647,3586,37
1690551167746279176,/faas.Executor/Execute&99,workload-4655617081418804259,true,0,23497,47242,111112,4158,42
1690551167747051994,/faas.Executor/Execute&191,workload-7757461779605018733,true,0,16241,88859,98445,3021,41
1690551167749166434,/faas.Executor/Execute&156,workload-2245116883944282360,true,1,8557,82434,145538,4843,90
1690551167750081095,/faas.Executor/Execute&40,workload-2918032328828772880,true,1,16895,95302,98674,3334,57
1690551167751574029,/faas.Executor/Execute&75,workload-5507600230935098489,true,1,8553,68165,163345,3533,46
1690551167756711409,/faas.Executor/Execute&63,workload-2678746429460115691,true,0,14482,103103,80216,3343,56
1690551167757710963,/faas.Executor/Execute&91,workload-2511312831429000355,true,1,5990,83691,142079,3409,78
1690551167760565859,/faas.Executor/Execute&169,workload-4821206680768530035,true,0,28157,70152,106720,4701,42
1690551167766569266,/faas.Executor/Execute&70,workload-7603667212777315632,true,0,6675,54946,175326,3346,37
1690551167771382211,/faas.Executor/Execute&123,workload-8672743901463163990,true,1,9867,99816,121597,3604,51
1690551167771873126,/faas.Executor/Execute&29,workload-1683999143166518601,true,0,8615,76698,122417,3420,35
1690551167772526885,/faas.Executor/Execute&52,workload-5149120377289708324,true,0,14477,109810,93798,3102,32
1690551167772758591,/faas.Executor/Execute&53,workload-657632113061755894,true,0,15771,109553,99415,5812,57
1690551167775944834,/faas.Executor/Execute&0,workload-1393712960627396272,true,0,22686,91900,100948,3142,45
1690551167779393533,/faas.Executor/Execute&8,workload-7514370756121926982,true,0,6267,59183,170501,3662,64
1690551167781372373,/faas.Executor/Execute&116,workload-4404948644406315279,true,0,19595,74169,123858,4563,72
1690551167782639472,/faas.Executor/Execute&147,workload-5592887968763502052,true,0,9822,113074,127830,4661,43
1690551167782656104,/faas.Executor/Execute&5,workload-2810381837192020008,true,0,21555,76175,124383,4591,124
1690551167783874630,/faas.Executor/Execute&117,workload-4238067817323223325,true,0,6609,67994,170277,3536,41
1690551167783882415,/faas.Executor/Execute&176,workload-7811415933378496009,true,1,7440,78835,170287,3379,76
1690551167784741719,/faas.Executor/Execute&157,workload-8686687465909944831,true,0,19607,87278,116095,3082,53
1690551167785392392,/faas.Executor/Execute&192,workload-1681920224800885900,true,0,6387,124174,110623,3376,49
1690551167786798599,/faas.Executor/Execute&113,workload-8618111609793975297,true,0,8538,84549,138116,3206,62
1690551167788410622,/faas.Executor/Execute&194,workload-7233063261907797118,true,1,23651,87967,118024,3453,67
1690551167791204180,/faas.Executor/Execute&36,workload-5112688226295910471,true,0,27003,55168,151559,3628,77
1690551167793786180,/faas.Executor/Execute&198,workload-760916026032463652,true,0,7135,55482,183204,5035,51
1690551167796163456,/faas.Executor/Execute&119,workload-2106950898724567750,true,1,25394,90618,123350,2934,38
1690551167797048029,/faas.Executor/Execute&111,workload-3671923893967835123,true,1,10267,140573,126286,3589,65
1690551167801402241,/faas.Executor/Execute&159,workload-120865534199053581,true,0,9061,81379,152910,3252,34
1690551167802590719,/faas.Executor/Execute&161,workload-8195613357616225295,true,0,13735,116322,120994,3038,41
1690551167802641938,/faas.Executor/Execute&130,workload-2526735105572675540,true,0,20467,80264,138041,3454,29
1690551167803599461,/faas.Executor/Execute&32,workload-1529354430049900528,true,0,8128,113684,145009,3640,38
1690551167805982258,/faas.Executor/Execute&96,workload-7688250334325943940,true,0,13706,129411,122682,3304,44
1690551167806412266,/faas.Executor/Execute&172,workload-7471771067409152791,true,0,23603,68689,167956,3432,46
1690551167812762030,/faas.Executor/Execute&57,workload-3337210932117894513,true,0,22645,45302,201698,4079,97
1690551167815467889,/faas.Executor/Execute&38,workload-81949737747772978,true,0,7028,85410,167688,3242,31
1690551167817871155,/faas.Executor/Execute&106,workload-5229118458727243265,true,0,14198,107810,135192,4677,55
1690551167818908352,/faas.Executor/Execute&46,workload-6011374326218679529,true,1,11620,105402,164070,3314,38
1690551167819698252,/faas.Executor/Execute&126,workload-1762237469736414520,true,0,19887,34913,226307,4463,49
1690551167819774860,/faas.Executor/Execute&174,workload-4569476286468468833,true,1,8501,129499,149444,3348,59
1690551167821519378,/faas.Executor/Execute&4,workload-6209368036295790131,true,1,22943,31936,221995,5623,48
1690551167822244895,/faas.Executor/Execute&78,workload-7288350730249144089,true,0,11755,159509,112256,4701,68
1690551167822512029,/faas.Executor/Execute&110,workload-4412757484646353715,true,0,26356,73332,166023,3162,40
1690551167822910025,/faas.Executor/Execute&175,workload-1965181967261691793,true,0,22946,131600,123519,4873,110
1690551167826866572,/faas.Executor/Execute&87,workload-2773367966029802635,true,0,21972,113188,137810,3763,67
1690551167827474863,/faas.Executor/Execute&132,workload-7128341414278534228,true,1,31852,29368,226084,2867,53
1690551167827627447,/faas.Executor/Execute&190,workload-2025687585374318696,true,0,19734,125046,119510,3459,55
1690551167832141827,/faas.Executor/Execute&181,workload-3449293889632216225,true,0,7771,111034,184226,3591,58
1690551167832866151,/faas.Executor/Execute&67,workload-4704652283718131325,true,0,16617,165989,112024,3317,72
1690551167835349512,/faas.Executor/Execute&170,workload-1831436666999352743,true,0,17580,120967,148056,3683,38
1690551167837781053,/faas.Executor/Execute&95,workload-3235586744160359309,true,0,15476,105138,159039,4233,81
1690551167838617834,/faas.Executor/Execute&66,workload-3490880251351300105,true,0,23759,73066,184893,5624,64
1690551167838632552,/faas.Executor/Execute&144,workload-1570073489409735713,true,0,17167,92069,184517,4264,65
1690551167848854540,/faas.Executor/Execute&139,workload-2316749557333938869,true,0,41011,130806,123768,3824,61
1690551167848868447,/faas.Executor/Execute&166,workload-9130943476963557332,true,0,18867,105527,157279,6214,40
1690551167849298214,/faas.Executor/Execute&179,workload-9069604767156523012,true,0,10931,102443,190695,3446,74
1690551167851860908,/faas.Executor/Execute&86,workload-9085025894878004534,true,0,11058,124644,166365,3409,73
1690551167852558771,/faas.Executor/Execute&34,workload-6540621996201210784,true,0,26631,66142,198939,4523,69
1690551167852752774,/faas.Executor/Execute&100,workload-6317680382430573931,true,0,23148,86948,179607,5560,63
1690551167854076914,/faas.Executor/Execute&109,workload-6685053055279480543,true,0,17726,105902,182919,6156,42
1690551167858310764,/faas.Executor/Execute&73,workload-4457371088876765506,true,0,41040,91980,168250,3644,49
1690551167860162879,/faas.Executor/Execute&80,workload-5191756376859514262,true,0,15288,137278,155308,5001,48
1690551167862152770,/faas.Executor/Execute&21,workload-799594475623733929,true,0,9886,75428,215295,3212,36
1690551167862996965,/faas.Executor/Execute&136,workload-1340519968283256372,true,0,38281,104495,177097,3746,69
1690551167863728413,/faas.Executor/Execute&124,workload-5190984757380332105,true,0,14170,118979,179126,3014,39
1690551167864539715,/faas.Executor/Execute&20,workload-5719957373276024603,true,2,10369,61777,281216,3048,61
1690551167865743462,/faas.Executor/Execute&2,workload-4978122993178004354,true,0,17965,164573,121486,3504,64
1690551167867060537,/faas.Executor/Execute&65,workload-7426357322332851221,true,0,26521,72631,213680,4463,60
1690551167867788799,/faas.Executor/Execute&59,workload-3769420754939023659,true,0,34844,128370,141989,4071,35
1690551167868437238,/faas.Executor/Execute&118,workload-6975132832208371428,true,0,39019,105371,181104,4088,35
1690551167870666590,/faas.Executor/Execute&125,workload-5765050906508351784,true,1,12625,106242,214466,3499,39
