time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690622074744806470,/faas.Executor/Execute&0,workload-2746365113935183101,true,1,6229,101677,37127,7361,70
1690622074825199554,/faas.Executor/Execute&1,workload-154363466715772758,true,1,5677,103401,18279,4583,69
1690622074917707059,/faas.Executor/Execute&2,workload-653701166768231278,true,1,5138,98600,15766,3987,62
1690622075025478795,/faas.Executor/Execute&3,workload-7693715683144337043,true,1,5692,103451,19139,4397,56
1690622075065733071,/faas.Executor/Execute&4,workload-2803178919614224126,true,0,6351,45486,17847,2933,49
1690622075247707097,/faas.Executor/Execute&5,workload-3459521425839267072,true,1,6190,100878,39884,6299,57
1690622075316535701,/faas.Executor/Execute&6,workload-1396380020867909152,true,1,5875,97208,15669,3539,53
1690622075407926799,/faas.Executor/Execute&7,workload-8046636198548555842,true,1,5665,88270,16655,2871,37
1690622075511272369,/faas.Executor/Execute&8,workload-5832480385598127744,true,1,5896,87079,18035,3245,31
1690622075590322699,/faas.Executor/Execute&9,workload-3277813990083002975,true,0,7785,64732,19900,2799,27
1690622075700287005,/faas.Executor/Execute&10,workload-4815955241103544798,true,1,5824,76273,19801,2825,37
1690622075836557277,/faas.Executor/Execute&11,workload-389971882543176592,true,1,5362,110672,19046,4761,36
1690622075851441013,/faas.Executor/Execute&12,workload-8648687616616886536,true,1,5181,25297,21743,2593,31
1690622076024635864,/faas.Executor/Execute&13,workload-5279267501546814361,true,1,5430,99323,19627,2580,68
1690622076131047986,/faas.Executor/Execute&14,workload-9123589040052352517,true,1,7903,101266,20831,3063,47
1690622076195373699,/faas.Executor/Execute&15,workload-8644179657094545338,true,1,5688,68329,20522,3001,33
1690622076359316898,/faas.Executor/Execute&16,workload-7259812342499281434,true,1,7082,108754,39554,5602,62
1690622076404249483,/faas.Executor/Execute&17,workload-5907052986644201580,true,1,6642,74248,20988,3490,59
1690622076514871164,/faas.Executor/Execute&18,workload-4298558678377389635,true,1,6326,83291,21676,2941,34
1690622076618421107,/faas.Executor/Execute&19,workload-1621921239793127747,true,1,5314,93706,15688,3555,63
1690622076735044625,/faas.Executor/Execute&20,workload-220322712430452070,true,1,5282,105581,20056,3383,68
1690622076775290915,/faas.Executor/Execute&21,workload-4229793964280129985,true,0,5077,44167,21547,3405,114
1690622076898124932,/faas.Executor/Execute&22,workload-6865891338020141565,true,0,5758,66459,21692,3115,76
1690622076995463445,/faas.Executor/Execute&23,workload-265324596714132604,true,1,5137,65327,20458,3424,49
1690622077131302056,/faas.Executor/Execute&24,workload-4924651952739655245,true,19,5327,99319,21378,3443,62
1690622077217694972,/faas.Executor/Execute&25,workload-4166087827195257279,true,1,5289,90164,16938,3022,62
1690622077297390394,/faas.Executor/Execute&26,workload-8994378446827238132,true,1,6439,68592,16632,2435,34
1690622077391990873,/faas.Executor/Execute&27,workload-2481573507124153017,true,1,6161,63275,16836,2818,32
1690622077528493030,/faas.Executor/Execute&28,workload-4557365061407705263,true,1,4939,100025,16867,3214,36
1690622077684467506,/faas.Executor/Execute&29,workload-3165684987911639211,true,1,5399,84921,21951,68455,61
1690622077775344148,/faas.Executor/Execute&30,workload-7686151419011092832,true,1,11163,112310,41357,6368,56
1690622077825555311,/faas.Executor/Execute&31,workload-8970654460967301378,true,1,5913,95918,16145,2805,82
1690622077970371250,/faas.Executor/Execute&32,workload-7327056147213200351,true,1,6470,113889,39374,5246,70
1690622078012108522,/faas.Executor/Execute&33,workload-864669596777802199,true,1,6089,75788,21596,3296,35
1690622078120040158,/faas.Executor/Execute&34,workload-8318187431359635846,true,0,4684,87592,17723,3020,46
1690622078236757693,/faas.Executor/Execute&35,workload-8612474471869219920,true,1,5406,101235,19476,4242,50
1690622078273385564,/faas.Executor/Execute&36,workload-8630901041409133934,true,1,5042,42082,16695,2655,37
1690622078523932215,/faas.Executor/Execute&38,workload-6469077075660102178,true,1,5735,90993,16700,3005,54
1690622078560361642,/faas.Executor/Execute&37,workload-4750420823028139755,true,1,4953,109885,134693,3426,44
1690622078650640451,/faas.Executor/Execute&39,workload-3753766560500965518,true,1,6692,92204,39247,5154,34
1690622078718026034,/faas.Executor/Execute&40,workload-4727887190356439025,true,1,5216,85167,16306,3475,36
1690622078811714018,/faas.Executor/Execute&41,workload-600561241053045411,true,1,7427,76749,16516,2850,36
1690622078985767523,/faas.Executor/Execute&42,workload-149692074997079319,true,0,5265,93069,22381,56449,41
1690622079050698514,/faas.Executor/Execute&43,workload-3718053917652952932,true,1,6990,88945,40016,5760,57
1690622079133569192,/faas.Executor/Execute&44,workload-2830900931402340344,true,1,5902,74151,38377,4742,41
1690622079211351650,/faas.Executor/Execute&45,workload-9156660698960274601,true,1,5933,69005,22449,3903,30
1690622079265064593,/faas.Executor/Execute&46,workload-9044532493203142053,true,0,4806,25099,20872,3394,75
1690622079365859139,/faas.Executor/Execute&47,workload-572885464275711740,true,1,5584,23976,22145,2897,52
1690622079496013831,/faas.Executor/Execute&48,workload-8983439409128353874,true,0,5378,51553,24001,3464,47
1690622079568202408,/faas.Executor/Execute&49,workload-8990124120960397023,true,1,5261,26606,21961,2853,37
1690622079729565468,/faas.Executor/Execute&50,workload-2443994362363055122,true,1,5122,86659,20063,4543,44
1690622079837509327,/faas.Executor/Execute&51,workload-1910340851270082410,true,0,5840,97801,16981,2958,46
1690622079909429401,/faas.Executor/Execute&52,workload-7109326847516983823,true,0,5014,68654,17816,2821,59
1690622080024542621,/faas.Executor/Execute&53,workload-2222186064056985252,true,0,8064,79112,16954,3058,35
1690622080219491276,/faas.Executor/Execute&54,workload-4146166213632379018,true,0,5759,85828,20709,91757,58
1690622080250929076,/faas.Executor/Execute&55,workload-6685506351863064814,true,1,5170,61384,65196,2904,49
1690622080326035165,/faas.Executor/Execute&56,workload-2221999315954961100,true,1,5458,82094,17549,3092,66
1690622080448136074,/faas.Executor/Execute&57,workload-3783926147675656468,true,1,5802,92491,16916,2857,37
1690622080492251474,/faas.Executor/Execute&58,workload-3180594385697207362,true,1,5174,49519,17174,2852,33
