time,service_name,container_id,get_metadata,cold_start,cold_start_pause,load_balancing,cc_throttling,proxying,other
1690621933663523620,/faas.Executor/Execute&0,workload-807444297998469653,2,142350,50000,57,1,698,782
1690621934648565310,/faas.Executor/Execute&1,workload-2726816160670192933,1,128188,50000,103,1,647,674
1690621935643212678,/faas.Executor/Execute&2,workload-8460070195621413961,2,122912,50000,57,1,675,643
1690621936643592735,/faas.Executor/Execute&3,workload-3722869983913460895,2,122029,50000,57,1,801,1219
1690621937638852569,/faas.Executor/Execute&4,workload-1700624443145186691,2,118403,50000,58,1,766,685
1690621938674833577,/faas.Executor/Execute&5,workload-749288996426787067,1,154538,50000,57,1,712,585
1690621939781822544,/faas.Executor/Execute&6,workload-8346040221718800324,1,261309,50000,58,1,702,694
1690621940649475425,/faas.Executor/Execute&7,workload-3096109191222076282,1,128290,50000,59,1,585,688
1690621941696667969,/faas.Executor/Execute&8,workload-3939319486006684049,1,174354,50000,57,1,1556,711
1690621942645027490,/faas.Executor/Execute&9,workload-1171720641230934274,1,123980,50000,64,1,616,711
1690621943640913159,/faas.Executor/Execute&10,workload-675829006680204539,1,119178,50000,73,1,623,743
1690621944642529602,/faas.Executor/Execute&11,workload-6140747525023957749,1,118709,50000,72,1,752,672
1690621945643178055,/faas.Executor/Execute&12,workload-7662072529095507973,1,120861,50000,73,1,861,653
1690621946679803930,/faas.Executor/Execute&13,workload-2747192411167326322,1,158086,50000,56,1,578,623
1690621947651890903,/faas.Executor/Execute&14,workload-920761019574367112,1,129319,50000,69,1,633,611
1690621948640869401,/faas.Executor/Execute&15,workload-898601902166831233,1,118462,50000,58,1,545,600
1690621949639091531,/faas.Executor/Execute&16,workload-191849514118183433,1,116664,50000,66,1,879,632
1690621950657398628,/faas.Executor/Execute&17,workload-3630618340154022733,1,134410,50000,66,1,1011,605
1690621951651364995,/faas.Executor/Execute&18,workload-7046515437325728933,1,128241,50000,58,1,648,681
1690621952608811906,/faas.Executor/Execute&19,workload-5513885471121285791,1,84684,50000,61,1,631,685
1690621953648896496,/faas.Executor/Execute&20,workload-4233338510197410491,1,125856,50000,94,1,620,576
1690621954684407487,/faas.Executor/Execute&21,workload-1236612457651203162,2,160110,50000,57,1,1619,691
1690621955725279978,/faas.Executor/Execute&22,workload-8882173729240933570,1,202692,50000,57,1,768,541
1690621956621719100,/faas.Executor/Execute&23,workload-8587609605092971045,2,97920,50000,73,1,694,783
1690621957652517710,/faas.Executor/Execute&24,workload-3425667623445938346,2,129300,50000,74,1,697,679
1690621958675451632,/faas.Executor/Execute&25,workload-102257752734100750,2,150786,50000,59,1,1457,672
1690621959656549661,/faas.Executor/Execute&26,workload-8358636394565366289,2,132563,50000,58,1,603,749
1690621960685891291,/faas.Executor/Execute&27,workload-8682813408977065537,1,150424,50000,58,1,762,641
1690621961658422232,/faas.Executor/Execute&28,workload-4693602315060702733,1,134308,50000,58,1,579,716
1690621962647945687,/faas.Executor/Execute&29,workload-2326239033275842259,1,124024,50000,57,1,711,594
1690621963632263598,/faas.Executor/Execute&30,workload-4823216358049279189,1,108024,50000,57,1,619,514
