time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690704638472254572,/faas.Executor/Execute&611,workload-3368356015491530542,true,1,5827,99012,19356,3927,61
1690704638474924319,/faas.Executor/Execute&752,workload-1045313064082386850,true,1,5153,60536,17067,2912,57
1690704638487224857,/faas.Executor/Execute&436,workload-5072490994161181439,true,0,4860,65383,22526,4184,62
1690704638505053782,/faas.Executor/Execute&679,workload-5815619974533907649,true,1,4967,85789,21240,3242,62
1690704638508309588,/faas.Executor/Execute&404,workload-6505572471245973017,true,1,5806,100095,15283,3934,35
1690704638514547186,/faas.Executor/Execute&570,workload-4993576830146864536,true,0,8277,95740,15656,3929,63
1690704638533428294,/faas.Executor/Execute&616,workload-5352490943689700614,true,0,4581,49423,20515,2694,31
1690704638535417484,/faas.Executor/Execute&179,workload-262945964732887893,true,1,7984,45683,20783,3027,51
1690704638538682738,/faas.Executor/Execute&582,workload-2980987345652910165,true,1,13267,107505,24169,4898,53
1690704638543205068,/faas.Executor/Execute&305,workload-9098822351836936887,true,0,5379,52661,21668,4043,39
1690704638543830782,/faas.Executor/Execute&198,workload-1723382481554766662,true,1,9472,56774,20809,4564,35
1690704638547295720,/faas.Executor/Execute&394,workload-6048198470339187335,true,1,9702,53502,23013,4363,65
1690704638548463620,/faas.Executor/Execute&467,workload-1144673409486463811,true,0,5787,67574,20836,2940,34
1690704638551186486,/faas.Executor/Execute&586,workload-6560276575014434833,true,1,5206,70731,19818,3509,50
1690704638551745375,/faas.Executor/Execute&732,workload-6353623027462247272,true,0,5902,57636,23425,4030,37
1690704638552699754,/faas.Executor/Execute&440,workload-4328247937486589242,true,0,5651,58743,21294,4187,61
1690704638553894054,/faas.Executor/Execute&146,workload-8630833073349598297,true,0,5535,68156,16654,3271,36
1690704638562254242,/faas.Executor/Execute&562,workload-7228360485023393130,true,1,10353,74176,22823,3728,38
1690704638564605412,/faas.Executor/Execute&670,workload-3476042122719906885,true,0,8123,74740,20628,3941,232
1690704638565490592,/faas.Executor/Execute&635,workload-7859612687286138995,true,0,4763,77582,22975,5108,43
1690704638565738717,/faas.Executor/Execute&469,workload-1175928450674317125,true,1,5964,80423,22199,3607,34
1690704638567253838,/faas.Executor/Execute&604,workload-8890896388989056652,true,1,8130,84874,21181,3118,37
1690704638567963960,/faas.Executor/Execute&619,workload-2771069289010106300,true,1,10085,77435,20382,4027,60
