time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690621657590845078,/faas.Executor/Execute&14,workload-4275525736328740400,true,0,7754,61439,24331,4702,54
1690621657604977384,/faas.Executor/Execute&41,workload-7704180387694518449,true,0,8581,73090,23973,4226,66
1690621657608825245,/faas.Executor/Execute&76,workload-6637595745551500280,true,1,5673,88285,25233,3651,55
1690621657609185762,/faas.Executor/Execute&63,workload-5013775220764784370,true,0,5843,84706,24027,4140,64
1690621657625216326,/faas.Executor/Execute&38,workload-9088209384778338374,true,1,6600,101410,18946,4270,65
1690621657625766309,/faas.Executor/Execute&45,workload-5860564992860052627,true,0,6599,96996,21674,4789,141
1690621657630099662,/faas.Executor/Execute&13,workload-2063737611595102691,true,1,5975,48305,26112,3309,38
1690621657630415345,/faas.Executor/Execute&89,workload-6919384759549592862,true,0,6518,48393,24349,3518,40
1690621657639610664,/faas.Executor/Execute&91,workload-7987766837970617819,true,0,8026,116658,17359,4438,55
1690621657639723156,/faas.Executor/Execute&8,workload-4556745855526529524,true,1,9239,111592,23572,4352,53
1690621657647919968,/faas.Executor/Execute&17,workload-6415267374954284854,true,0,5737,65663,23923,2975,68
1690621657664764441,/faas.Executor/Execute&25,workload-6718110152957599771,true,1,11778,88707,69768,4113,66
1690621657666270271,/faas.Executor/Execute&80,workload-1154345090398038141,true,0,8079,138422,22294,3614,40
1690621657707202568,/faas.Executor/Execute&36,workload-1269523477284537945,true,1,9350,59743,46121,3450,58
1690621657734813391,/faas.Executor/Execute&94,workload-9148734103499632271,true,0,9129,76543,57014,3625,53
1690621657734922205,/faas.Executor/Execute&90,workload-2531494194573811158,true,0,7883,77891,58230,3552,43
1690621657735725475,/faas.Executor/Execute&28,workload-1507180084365990289,true,0,8575,87410,58077,4107,35
1690621657737019216,/faas.Executor/Execute&53,workload-7702385059224987642,true,1,8581,90045,58093,3386,57
1690621657740407603,/faas.Executor/Execute&27,workload-8563147745200576386,true,1,6049,88488,147708,3744,60
1690621657748356270,/faas.Executor/Execute&19,workload-4010707969606091031,true,0,6390,101947,141590,3080,63
1690621657752540773,/faas.Executor/Execute&34,workload-4973817892579991730,true,0,7928,103426,142649,3051,39
1690621657758576695,/faas.Executor/Execute&57,workload-4005437161968734463,true,0,7212,107210,57764,3446,56
1690621657765882233,/faas.Executor/Execute&18,workload-8426187987099603440,true,1,7678,118237,132932,15473,92
1690621657791591584,/faas.Executor/Execute&85,workload-7330094997519575718,true,0,6729,91811,195090,3276,38
1690621657793298061,/faas.Executor/Execute&24,workload-5755732784978985714,true,2,5663,103370,194470,3451,45
1690621657805850287,/faas.Executor/Execute&37,workload-5181854587849530081,true,1,8982,179461,67497,4364,66
1690621657806196538,/faas.Executor/Execute&78,workload-1192131392737505350,true,0,9790,106388,140908,3666,42
1690621657808551123,/faas.Executor/Execute&67,workload-2133912828068400004,true,1,5826,101538,153852,6526,93
1690621657812065026,/faas.Executor/Execute&70,workload-697001034036876105,true,0,5796,146841,75608,3889,46
1690621657812672457,/faas.Executor/Execute&11,workload-4288935590221914687,true,0,10567,107727,141265,4024,48
1690621657813745714,/faas.Executor/Execute&81,workload-1773848230450485965,true,0,8138,151007,63655,4116,36
1690621657814554524,/faas.Executor/Execute&35,workload-3395000067716322822,true,0,7949,150977,64815,4022,45
1690621657815576645,/faas.Executor/Execute&65,workload-4121031679685655804,true,0,8695,152061,65024,4012,39
1690621657816057739,/faas.Executor/Execute&60,workload-8903333102566325697,true,1,6146,166096,66908,3296,32
1690621657828082114,/faas.Executor/Execute&59,workload-8597953144786415013,true,1,7442,89755,141436,3756,32
1690621657828097593,/faas.Executor/Execute&48,workload-650195721177844561,true,1,9772,122048,148321,3740,52
1690621657828138450,/faas.Executor/Execute&22,workload-5567437914742148621,true,0,12179,116801,148755,3643,43
1690621657832100315,/faas.Executor/Execute&39,workload-730661864317046100,true,0,11671,194113,73772,3290,42
1690621657834486589,/faas.Executor/Execute&68,workload-8278911141175493599,true,0,11300,83741,243851,3955,724
1690621657836715187,/faas.Executor/Execute&32,workload-3507400994821819693,true,0,12141,210637,63007,4889,56
1690621657851865636,/faas.Executor/Execute&79,workload-4691570603883786562,true,0,9012,82581,262270,3446,75
1690621657855124880,/faas.Executor/Execute&61,workload-4683715720325334941,true,0,7106,75646,219591,7006,55
1690621657861939436,/faas.Executor/Execute&73,workload-8068468084969523222,true,0,5865,192687,116505,3455,69
1690621657868258019,/faas.Executor/Execute&46,workload-7285682002113139139,true,0,6930,68281,238465,7749,69
1690621657868276694,/faas.Executor/Execute&99,workload-6052213019001671649,true,0,6954,64234,239096,8938,115
1690621657869005293,/faas.Executor/Execute&26,workload-8260339654445864819,true,0,6907,85993,222697,5518,92
1690621657881336025,/faas.Executor/Execute&72,workload-8864034482321370403,true,0,7041,130845,245892,5240,62
1690621657887854192,/faas.Executor/Execute&98,workload-7911317117045750182,true,0,22116,154669,124837,5286,46
1690621657896309120,/faas.Executor/Execute&62,workload-7830931827313259030,true,0,6364,221354,114569,5957,45
1690621657896331292,/faas.Executor/Execute&1,workload-1852098286014602973,true,1,7842,197133,111997,5701,39
1690621657897612600,/faas.Executor/Execute&96,workload-7350440022158088756,true,0,6874,220100,116528,4843,46
1690621657898661671,/faas.Executor/Execute&31,workload-8599190423734384270,true,0,8564,251678,55133,4970,52
1690621657900059929,/faas.Executor/Execute&55,workload-6176218034728298749,true,0,7395,255901,54748,4914,139
1690621657900067974,/faas.Executor/Execute&58,workload-1904569342494894422,true,0,8105,254221,56403,5112,65
1690621657900087070,/faas.Executor/Execute&92,workload-7745639300991602061,true,1,11987,242938,53500,4435,147
1690621657900094624,/faas.Executor/Execute&52,workload-1195036132351562066,true,1,13346,242450,53089,4507,115
1690621657902727742,/faas.Executor/Execute&42,workload-2736210979240723,true,1,5361,176857,174304,6195,112
1690621657902900667,/faas.Executor/Execute&15,workload-1231019064179827927,true,0,10643,83557,305941,7978,29
1690621657902910305,/faas.Executor/Execute&3,workload-412627626119266227,true,1,10410,81571,305808,9760,120
1690621657903109699,/faas.Executor/Execute&83,workload-3391704023719081712,true,0,5064,174958,177580,5084,81
1690621657905283935,/faas.Executor/Execute&54,workload-7152251207502643509,true,0,10150,100829,239953,5825,33
1690621657905816366,/faas.Executor/Execute&6,workload-6367389174125007160,true,0,16327,195585,109345,3602,48
1690621657913782335,/faas.Executor/Execute&7,workload-4920986981854621837,true,0,11003,95798,248806,6924,1469
1690621657913795079,/faas.Executor/Execute&84,workload-3264786553402476167,true,1,5567,150277,206020,8498,2294
1690621657916695569,/faas.Executor/Execute&74,workload-3260503838249101863,true,0,6692,236656,120073,7169,93
1690621657918687452,/faas.Executor/Execute&0,workload-1183579187280945717,true,0,8406,267477,86464,4889,3055
1690621657920048750,/faas.Executor/Execute&5,workload-9013825108140816488,true,1,8749,284682,47645,7220,53
1690621657920282229,/faas.Executor/Execute&23,workload-7399986755060500911,true,0,12075,271543,52140,6434,42
1690621657920445426,/faas.Executor/Execute&69,workload-5571709603189953234,true,0,10713,269021,57116,3941,78
1690621657920601930,/faas.Executor/Execute&10,workload-1886104932311066988,true,0,6520,183756,177621,4083,61
1690621657921258484,/faas.Executor/Execute&47,workload-1730825742585486954,true,0,12706,270288,51338,3817,52
1690621657921266549,/faas.Executor/Execute&9,workload-2546514260336286113,true,0,5193,150313,218855,5738,58
1690621657921270095,/faas.Executor/Execute&29,workload-5521484371963968120,true,0,15073,130109,182741,6477,58
1690621657921285594,/faas.Executor/Execute&64,workload-4653880240622890926,true,0,6068,305177,59170,3738,92
1690621657922208138,/faas.Executor/Execute&30,workload-3905028831141642388,true,0,27029,144706,157793,5207,71
1690621657924024481,/faas.Executor/Execute&88,workload-7099007367373332503,true,0,7389,178732,184788,5657,74
1690621657926159373,/faas.Executor/Execute&77,workload-7481367795535423489,true,1,10680,275923,53330,3752,39
1690621657926801750,/faas.Executor/Execute&20,workload-2817224864699565075,true,0,8345,166413,198224,5425,70
1690621657926990765,/faas.Executor/Execute&2,workload-6370589688017188880,true,1,13217,250234,84970,4851,61
1690621657927310115,/faas.Executor/Execute&44,workload-7290402710765236756,true,0,19061,237524,87227,4419,46
1690621657927374586,/faas.Executor/Execute&4,workload-3307415245988360323,true,0,11166,268432,59507,2962,43
1690621657927585152,/faas.Executor/Execute&66,workload-1590815323985607883,true,1,7438,266906,100983,5110,37
1690621657927927856,/faas.Executor/Execute&86,workload-3107346816283778061,true,0,19073,234226,85954,5007,38
1690621657934076089,/faas.Executor/Execute&33,workload-4600483932485444148,true,1,14566,244563,93713,4448,34
1690621657934085707,/faas.Executor/Execute&97,workload-192780852425690008,true,0,14386,246512,92650,4429,34
1690621657935392833,/faas.Executor/Execute&16,workload-5088669328864867509,true,0,16367,245141,82562,4432,35
1690621657935656739,/faas.Executor/Execute&75,workload-2966219569551020813,true,1,18974,236092,97382,3660,50
1690621657939423688,/faas.Executor/Execute&12,workload-1293720847113985077,true,0,15657,241283,92973,3639,61
1690621657945624370,/faas.Executor/Execute&87,workload-4768661837949506324,true,0,22832,183831,150009,9077,73
1690621657967398977,/faas.Executor/Execute&43,workload-8183591192879624625,true,1,25697,174782,173539,9259,46
1690621657968142865,/faas.Executor/Execute&21,workload-3144430739126032098,true,0,21018,171315,182209,5822,50
1690621657968284491,/faas.Executor/Execute&71,workload-8396499541650803708,true,0,23865,175276,176771,6095,35
1690621657969050490,/faas.Executor/Execute&56,workload-5063782757248090804,true,3,22008,181923,173542,6238,39
1690621658002529481,/faas.Executor/Execute&49,workload-6805762998102803932,true,0,9738,191921,212314,9616,81
1690621658024893656,/faas.Executor/Execute&40,workload-5464313485497041152,true,1,18078,190228,231376,6972,71
1690621658025417861,/faas.Executor/Execute&93,workload-8324915989500755163,true,0,23392,159795,251543,7427,69
1690621658025522628,/faas.Executor/Execute&51,workload-79100011321384497,true,0,25442,168470,238567,8457,50
1690621658053587225,/faas.Executor/Execute&50,workload-7332436241175179677,true,0,25220,171084,262876,6688,59
1690621658053810835,/faas.Executor/Execute&82,workload-7384104204923681700,true,0,26697,169475,262806,6715,56
1690621658054245402,/faas.Executor/Execute&95,workload-6591223515729719948,true,0,25228,172326,260799,8001,35
