time,service_name,container_id,success,image_fetch,container_create,container_start,cni,iptables,other
1690621739142907814,/faas.Executor/Execute&72,workload-8873958922801904373,true,1,6907,59178,24478,5539,80
1690621739144124500,/faas.Executor/Execute&18,workload-7696947398990762131,true,1,9334,69443,21761,5164,86
1690621739163955484,/faas.Executor/Execute&255,workload-2886090174639940001,true,0,6806,83684,22893,3599,89
1690621739165006639,/faas.Executor/Execute&136,workload-6175468750525869124,true,0,6576,88042,20474,3389,75
1690621739191516823,/faas.Executor/Execute&164,workload-5581327403244502837,true,1,6430,112518,21613,4552,69
1690621739195986673,/faas.Executor/Execute&67,workload-3496690994931699808,true,1,4702,88868,25882,3201,33
1690621739260209422,/faas.Executor/Execute&6,workload-7035879965202264144,true,1,6712,183250,20070,4070,36
1690621739302522260,/faas.Executor/Execute&118,workload-6170773833952942221,true,1,8174,117333,119924,10069,86
1690621739304540813,/faas.Executor/Execute&230,workload-4982767607949055748,true,0,5784,72568,104968,11746,40
1690621739308524639,/faas.Executor/Execute&70,workload-8522012295591985909,true,0,8051,93992,120206,15701,75
1690621739406298482,/faas.Executor/Execute&196,workload-8398388117266728588,true,0,10322,39397,220633,3479,46
1690621739414014662,/faas.Executor/Execute&2,workload-4002110150532327914,true,0,8521,181016,146803,5715,66
1690621739414422619,/faas.Executor/Execute&223,workload-3711364685541624403,true,0,7487,184201,144600,6284,43
1690621739425001417,/faas.Executor/Execute&270,workload-6529562845684338388,true,0,7648,79963,215273,3961,71
1690621739454688099,/faas.Executor/Execute&348,workload-3265574828582006307,true,0,6156,123607,199228,11336,84
1690621739454702907,/faas.Executor/Execute&304,workload-5185037473832457357,true,0,5642,110282,209695,10435,47
1690621739454709018,/faas.Executor/Execute&370,workload-6954397924570208788,true,0,16999,59964,260843,3176,58
1690621739454722634,/faas.Executor/Execute&194,workload-2100819614006638088,true,0,5628,146354,161862,12800,63
1690621739454748913,/faas.Executor/Execute&299,workload-719180685633810493,true,1,6152,147293,182354,12763,131
1690621739455368558,/faas.Executor/Execute&260,workload-6294214643543245096,true,0,6038,122346,204671,11939,107
1690621739455387002,/faas.Executor/Execute&215,workload-758043131859812800,true,1,5940,89529,219412,9738,61
1690621739455466592,/faas.Executor/Execute&279,workload-4395915030937004995,true,0,9700,180354,177285,15156,34
1690621739472105258,/faas.Executor/Execute&294,workload-3257913032609206285,true,0,11119,63200,268182,3918,63
1690621739479350472,/faas.Executor/Execute&376,workload-772111462150145388,true,0,8827,35320,312906,3775,66
1690621739487696335,/faas.Executor/Execute&175,workload-3089471739701575098,true,1,6531,79131,326798,3608,44
1690621739536973369,/faas.Executor/Execute&12,workload-1414220405229131556,true,0,8262,83156,324301,4093,66
1690621739539696817,/faas.Executor/Execute&30,workload-4028521346860545447,true,1,8137,106550,347990,5211,53
1690621739562263761,/faas.Executor/Execute&183,workload-8657795900855536661,true,0,5410,64195,376020,3891,39
1690621739562278519,/faas.Executor/Execute&365,workload-3316775723913798445,true,0,9440,75344,349640,3942,120
1690621739562299829,/faas.Executor/Execute&165,workload-2124055245698618375,true,0,9313,68786,349003,4125,57
1690621739562701033,/faas.Executor/Execute&235,workload-6975239109322968575,true,0,12085,64657,350365,6421,838
1690621739562811059,/faas.Executor/Execute&10,workload-3447860464414681103,true,1,11047,83478,335894,3815,70
1690621739569735040,/faas.Executor/Execute&317,workload-2233750360876803512,true,0,10946,105666,333451,6287,44
1690621739570898456,/faas.Executor/Execute&137,workload-5491963217843342013,true,1,9665,66046,356241,7358,88
1690621739572452025,/faas.Executor/Execute&52,workload-2773553045595841488,true,0,10365,79269,362527,4956,261
1690621739580314740,/faas.Executor/Execute&55,workload-3002267716091860922,true,0,6782,191222,175682,8128,69
1690621739580453341,/faas.Executor/Execute&262,workload-394240969457943626,true,1,6972,110421,276848,6003,67
1690621739601082694,/faas.Executor/Execute&305,workload-3829357782809794648,true,0,17509,233679,216335,4766,148
1690621739610807578,/faas.Executor/Execute&285,workload-913170134621960109,true,0,11515,43051,417043,10946,70
1690621739611701769,/faas.Executor/Execute&247,workload-5821530923636611423,true,1,9549,185464,299769,4075,361
1690621739621303100,/faas.Executor/Execute&213,workload-5521572239841328675,true,0,9823,69314,428183,3596,199
